<video_id>sz0O7_Ex2Po</video_id>	JJ	<video_id>sz0O7_Ex2Po</video_id>
halt	NN	halt
to	TO	to
military	JJ	military
operations	NNS	operation
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
necessary	JJ	necessary
to	TO	to
comply	VV	comply
with	IN	with
the	DT	the
previous	JJ	previous
orders	NNS	order
that	IN/that	that
the	DT	the
court	NN	court
has	VHZ	have
already	RB	already
imposed	VVN	impose
if	IN	if
Israel	NP	Israel
continues	VVZ	continue
to	TO	to
deny	VV	deny
that	IN/that	that
its	PP$	its
bombing	NN	bombing
and	CC	and
shelling	VVG	shell
and	CC	and
Military	JJ	military
incursions	NNS	incursion
and	CC	and
blocking	VVG	block
of	IN	of
roads	NNS	road
and	CC	and
entry	NN	entry
points	NNS	point
and	CC	and
its	PP$	its
other	JJ	other
military	JJ	military
operations	NNS	operation
in	IN	in
Gaza	NP	Gaza
are	VBP	be
preventing	VVG	prevent
the	DT	the
Fulfillment	NN	fulfillment
of	IN	of
the	DT	the
Court's	NP	Court's
orders	NNS	order
the	DT	the
court	NN	court
needs	VVZ	need
to	TO	to
spell	VV	spell
it	PP	it
out	RP	out
explicitly	RB	explicitly
for	IN	for
Israel	NP	Israel
and	CC	and
for	IN	for
the	DT	the
benefit	NN	benefit
of	IN	of
any	DT	any
other	JJ	other
states	NNS	state
that	WDT	that
are	VBP	be
still	RB	still
providing	VVG	provide
Aid	NN	aid
or	CC	or
assistance	NN	assistance
to	TO	to
Israel	NP	Israel
in	IN	in
its	PP$	its
campaign	NN	campaign
to	TO	to
eradicate	VV	eradicate
Palestine	NP	Palestine
these	DT	these
points	NNS	point
will	MD	will
be	VB	be
developed	VVN	develop
sir	NN	sir
by	IN	by
South	NP	South
Africa's	NP	Africa's
Council	NP	Council
first	JJ	first
John	NP	John
Dugard	NP	Dugard
will	MD	will
explain	VV	explain
the	DT	the
jurisdictional	JJ	jurisdictional
and	CC	and
other	JJ	other
preconditions	NNS	precondition
to	TO	to
the	DT	the
exercise	NN	exercise
of	IN	of
the	DT	the
Court's	NP	Court's
power	NN	power
to	TO	to
order	VV	order
provisional	JJ	provisional
measures	NNS	measure
and	CC	and
demonstrate	VVP	demonstrate
that	IN/that	that
they	PP	they
are	VBP	be
met	VVN	meet
second	JJ	second
Max	NP	Max
dupi	NNS	dupi
will	MD	will
set	VV	set
out	RP	out
the	DT	the
recent	JJ	recent
events	NNS	event
that	WDT	that
have	VHP	have
necess	JJ	necess
itated	JJ	itated
South	JJ	South
Africa's	NNS	Africa's
return	NN	return
to	TO	to
the	DT	the
court	NN	court
and	CC	and
particularly	RB	particularly
those	DT	those
concerning	VVG	concern
Rafa	NP	Rafa
then	RB	then
ad	NN	ad
dealer	NN	dealer
hassim	NNS	hassim
will	MD	will
explain	VV	explain
the	DT	the
scale	NN	scale
and	CC	and
imminence	NN	imminence
of	IN	of
the	DT	the
risk	NN	risk
facing	VVG	face
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
and	CC	and
after	IN	after
that	DT	that
tbea	NN	tbea
Kut	NP	Kut
toi	NP	Toi
will	MD	will
show	VV	show
that	IN/that	that
Israel's	NP	Israel's
actions	NNS	action
have	VHP	have
a	DT	a
pattern	NN	pattern
and	CC	and
an	DT	an
explicit	JJ	explicit
purpose	NN	purpose
that	WDT	that
clearly	RB	clearly
indicates	VVZ	indicate
that	IN/that	that
the	DT	the
aim	NN	aim
is	VBZ	be
to	TO	to
eradicate	VV	eradicate
Palestine	NP	Palestine
and	CC	and
finally	RB	finally
L	NP	L
Nei	NP	Nei
will	MD	will
explain	VV	explain
the	DT	the
remedies	NNS	remedy
that	IN/that	that
South	NP	South
Africa	NP	Africa
seeks	VVZ	seek
and	CC	and
the	DT	the
agent	NN	agent
will	MD	will
return	VV	return
to	TO	to
readout	NN	readout
South	JJ	South
Africa's	NN	Africa's
prayer	NN	prayer
for	IN	for
Relief	NP	Relief
that	IN/that	that
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
concludes	VVZ	conclude
my	PP$	my
part	NN	part
of	IN	of
this	DT	this
submission	NN	submission
and	CC	and
I	PP	I
thank	VVP	thank
you	PP	you
for	IN	for
your	PP$	your
attention	NN	attention
and	CC	and
ask	VV	ask
that	IN/that	that
you	PP	you
now	RB	now
call	VVP	call
on	IN	on
Professor	NP	Professor
duar	NN	duar
I	PP	I
thank	VVP	thank
Professor	NP	Professor
vlo	NP	vlo
for	IN	for
his	PP$	his
statement	NN	statement
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
professor	NN	professor
John	NP	John
dugar	NP	Dugar
you	PP	you
have	VHP	have
your	PP$	your
Flo	NP	Flo
Sir	NP	Sir
Mr	NP	Mr
President	NP	President
distinguished	VVD	distinguish
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
it	PP	it
is	VBZ	be
a	DT	a
privilege	NN	privilege
to	TO	to
before	IN	before
you	PP	you
you	PP	you
on	IN	on
behalf	NN	behalf
of	IN	of
the	DT	the
Republic	NP	Republic
of	IN	of
South	NP	South
Africa	NP	Africa
in	IN	in
my	PP$	my
speech	NN	speech
today	NN	today
I	PP	I
will	MD	will
briefly	RB	briefly
address	VV	address
the	DT	the
subject	NN	subject
of	IN	of
jurisdiction	NN	jurisdiction
and	CC	and
then	RB	then
examine	VV	examine
the	DT	the
circumstances	NNS	circumstance
that	WDT	that
give	VVP	give
rise	NN	rise
to	TO	to
our	PP$	our
request	NN	request
for	IN	for
further	JJR	further
provisional	JJ	provisional
measures	NNS	measure
in	IN	in
his	PP$	his
order	NN	order
of	IN	of
26	CD	@card@
January	NP	January
of	IN	of
this	DT	this
year	NN	year
the	DT	the
court	NN	court
found	VVD	find
that	IN/that	that
the	DT	the
applicant	NN	applicant
had	VHD	have
Prim	NP	Prim
face	NN	face
to	TO	to
establish	VV	establish
the	DT	the
existence	NN	existence
of	IN	of
a	DT	a
dispute	NN	dispute
between	IN	between
it	PP	it
and	CC	and
the	DT	the
respondent	NN	respondent
relating	VVG	relate
to	TO	to
the	DT	the
application	NN	application
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
and	CC	and
that	IN/that	that
the	DT	the
court	NN	court
had	VHD	have
jurisdiction	NN	jurisdiction
in	IN	in
terms	NNS	term
of	IN	of
article	NN	article
n	NN	n
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
in	IN	in
this	DT	this
order	NN	order
of	IN	of
28	CD	@card@
March	NP	March
the	DT	the
court	NN	court
found	VVD	find
that	IN/that	that
there	EX	there
was	VBD	be
no	DT	no
reason	NN	reason
to	TO	to
revisit	VV	revisit
this	DT	this
decision	NN	decision
it	PP	it
is	VBZ	be
submitted	VVN	submit
that	IN/that	that
this	DT	this
conclusion	NN	conclusion
remains	VVZ	remain
valid	JJ	valid
for	IN	for
the	DT	the
present	JJ	present
proceedings	NNS	proceeding
the	DT	the
court	NN	court
also	RB	also
found	VVD	find
that	IN/that	that
Palestinians	NNS	Palestinian
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
have	VHP	have
a	DT	a
plausible	JJ	plausible
right	NN	right
to	TO	to
be	VB	be
protected	VVN	protect
from	IN	from
acts	NNS	act
of	IN	of
genocide	NN	genocide
and	CC	and
that	IN/that	that
South	NP	South
Africa	NP	Africa
had	VHD	have
the	DT	the
right	NN	right
to	TO	to
seek	VV	seek
compliance	NN	compliance
with	IN	with
obligation	NN	obligation
again	RB	again
the	DT	the
court	NN	court
declared	VVD	declare
that	IN/that	that
this	DT	this
finding	NN	finding
need	MD	need
not	RB	not
be	VB	be
Revisited	NP	Revisited
in	IN	in
this	DT	this
decision	NN	decision
of	IN	of
28	CD	@card@
March	NP	March
again	RB	again
it	PP	it
is	VBZ	be
submitted	VVN	submit
that	IN/that	that
this	DT	this
conclusion	NN	conclusion
remains	VVZ	remain
valid	JJ	valid
the	DT	the
court	NN	court
has	VHZ	have
found	VVN	find
that	IN/that	that
South	NP	South
Africa	NP	Africa
has	VHZ	have
advanced	VVN	advance
a	DT	a
plausible	JJ	plausible
genocide	NN	genocide
claim	NN	claim
on	IN	on
26th	JJ	26th
January	NP	January
the	DT	the
court	NN	court
found	VVD	find
that	IN/that	that
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
was	VBD	be
one	CD	one
that	WDT	that
required	VVD	require
urgent	JJ	urgent
attention	NN	attention
and	CC	and
that	IN/that	that
there	EX	there
was	VBD	be
a	DT	a
risk	NN	risk
of	IN	of
irreparable	JJ	irreparable
prejudice	NN	prejudice
this	DT	this
was	VBD	be
confirmed	VVN	confirm
in	IN	in
the	DT	the
order	NN	order
of	IN	of
28	CD	@card@
March	NP	March
and	CC	and
it	PP	it
is	VBZ	be
a	DT	a
situation	NN	situation
that	WDT	that
continues	VVZ	continue
today	NN	today
indeed	RB	indeed
it	PP	it
is	VBZ	be
further	RBR	further
heightened	VVN	heighten
now	RB	now
in	IN	in
the	DT	the
context	NN	context
of	IN	of
Israel's	NP	Israel's
brutal	JJ	brutal
attacks	NNS	attack
on	IN	on
Rafa	NP	Rafa
and	CC	and
subsequent	JJ	subsequent
intensified	JJ	intensified
bombing	NN	bombing
across	IN	across
the	DT	the
North	JJ	North
and	CC	and
middle	JJ	middle
areas	NNS	area
of	IN	of
Gaza	NP	Gaza
Mr	NP	Mr
President	NP	President
on	IN	on
the	DT	the
basis	NN	basis
of	IN	of
the	DT	the
above	JJ	above
findings	NNS	finding
the	DT	the
court	NN	court
ordered	VVD	order
a	DT	a
number	NN	number
of	IN	of
provisional	JJ	provisional
measures	NNS	measure
on	IN	on
26	CD	@card@
January	NP	January
on	IN	on
28th	JJ	28th
March	NP	March
the	DT	the
court	NN	court
found	VVD	find
that	IN/that	that
the	DT	the
circumstances	NNS	circumstance
of	IN	of
the	DT	the
situation	NN	situation
had	VHD	have
changed	VVN	change
in	IN	in
terms	NNS	term
of	IN	of
article	NN	article
76	CD	@card@
of	IN	of
the	DT	the
rules	NNS	rule
of	IN	of
Court	NP	Court
as	IN	as
a	DT	a
result	NN	result
of	IN	of
the	DT	the
risk	NN	risk
of	IN	of
famine	NN	famine
and	CC	and
ordered	VVD	order
three	CD	three
more	JJR	more
provisional	JJ	provisional
measures	NNS	measure
against	IN	against
Israel	NP	Israel
today	NN	today
Mr	NP	Mr
President	NP	President
South	NP	South
Africa	NP	Africa
approaches	VVZ	approach
the	DT	the
court	NN	court
for	IN	for
a	DT	a
new	JJ	new
provisional	JJ	provisional
measure	NN	measure
new	JJ	new
provisional	JJ	provisional
measures	NNS	measure
to	TO	to
ensure	VV	ensure
that	IN/that	that
the	DT	the
rights	NNS	right
in	IN	in
issue	NN	issue
in	IN	in
the	DT	the
proceedings	NNS	proceeding
including	VVG	include
the	DT	the
right	NN	right
of	IN	of
Palestinians	NPS	Palestinians
to	TO	to
protected	VVN	protect
be	VB	be
protected	VVN	protect
from	IN	from
acts	NNS	act
of	IN	of
genocide	NN	genocide
will	MD	will
be	VB	be
protected	VVN	protect
the	DT	the
rules	NNS	rule
of	IN	of
Court	NP	Court
allow	VVP	allow
the	DT	the
court	NN	court
to	TO	to
order	VV	order
new	JJ	new
provisional	JJ	provisional
measures	NNS	measure
when	WRB	when
new	JJ	new
facts	NNS	fact
are	VBP	be
established	VVN	establish
or	CC	or
there	EX	there
has	VHZ	have
been	VBN	be
some	DT	some
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
which	WDT	which
justifies	VVZ	justify
modification	NN	modification
of	IN	of
the	DT	the
existing	JJ	existing
orders	NNS	order
it	PP	it
is	VBZ	be
of	IN	of
course	NN	course
impossible	JJ	impossible
to	TO	to
provide	VV	provide
an	DT	an
absolute	JJ	absolute
definition	NN	definition
of	IN	of
new	JJ	new
facts	NNS	fact
or	CC	or
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
as	IN	as
it	PP	it
is	VBZ	be
necessary	JJ	necessary
to	TO	to
have	VH	have
regard	NN	regard
to	TO	to
the	DT	the
situation	NN	situation
in	IN	in
each	DT	each
and	CC	and
every	DT	every
case	NN	case
decisions	NNS	decision
of	IN	of
the	DT	the
Court	NP	Court
involving	VVG	involve
provisional	JJ	provisional
measures	NNS	measure
have	VHP	have
dealt	VVN	deal
with	IN	with
a	DT	a
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
arising	VVG	arise
from	IN	from
new	JJ	new
facts	NNS	fact
in	IN	in
completely	RB	completely
different	JJ	different
circumstances	NNS	circumstance
cases	NNS	case
have	VHP	have
dealt	VVN	deal
with	IN	with
matters	NNS	matter
of	IN	of
life	NN	life
and	CC	and
death	NN	death
territorial	JJ	territorial
change	NN	change
and	CC	and
freedom	NN	freedom
of	IN	of
movement	NN	movement
each	DT	each
case	NN	case
depends	VVZ	depend
upon	IN	upon
its	PP$	its
own	JJ	own
set	NN	set
of	IN	of
facts	NNS	fact
and	CC	and
whether	IN	whether
these	DT	these
facts	NNS	fact
have	VHP	have
so	RB	so
altered	VVN	alter
the	DT	the
situation	NN	situation
that	IN/that	that
new	JJ	new
provisional	JJ	provisional
measures	NNS	measure
are	VBP	be
Justified	VVN	justify
on	IN	on
the	DT	the
part	NN	part
of	IN	of
court	NN	court
in	IN	in
issuing	VVG	issue
its	PP$	its
March	NP	March
order	NN	order
the	DT	the
court	NN	court
considered	VVD	consider
that	IN/that	that
developments	NNS	development
since	IN	since
January	NP	January
2004	CD	@card@
2024	CD	@card@
which	WDT	which
it	PP	it
found	VVD	find
to	TO	to
be	VB	be
exceptionally	RB	exceptionally
grave	RB	grave
constituted	VVD	constitute
a	DT	a
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
within	IN	within
the	DT	the
meaning	NN	meaning
of	IN	of
article	NN	article
76	CD	@card@
of	IN	of
the	DT	the
rules	NNS	rule
of	IN	of
Court	NP	Court
it	PP	it
also	RB	also
found	VVD	find
that	IN/that	that
the	DT	the
previous	JJ	previous
provisional	JJ	provisional
measures	NNS	measure
that	IN/that	that
it	PP	it
had	VHD	have
indicated	VVN	indicate
would	MD	would
not	RB	not
fully	RB	fully
address	VV	address
the	DT	the
consequences	NNS	consequence
arising	VVG	arise
from	IN	from
the	DT	the
changes	NNS	change
in	IN	in
situation	NN	situation
and	CC	and
this	DT	this
led	VVD	lead
the	DT	the
court	NN	court
to	TO	to
order	VV	order
further	JJR	further
measures	NNS	measure
the	DT	the
changes	NNS	change
in	IN	in
the	DT	the
situation	NN	situation
since	IN	since
March	NP	March
of	IN	of
this	DT	this
year	NN	year
are	VBP	be
in	IN	in
many	JJ	many
ways	NNS	way
grave	JJ	grave
as	IN	as
still	RB	still
they	PP	they
too	RB	too
justify	VV	justify
the	DT	the
indication	NN	indication
of	IN	of
further	JJR	further
provisional	JJ	provisional
measures	NNS	measure
on	IN	on
26	CD	@card@
January	NP	January
this	DT	this
year	NN	year
this	DT	this
court	NN	court
found	VVD	find
that	IN/that	that
there	EX	there
was	VBD	be
a	DT	a
catastrophic	JJ	catastrophic
humanitarian	JJ	humanitarian
situation	NN	situation
in	IN	in
the	DT	the
Gia	NP	Gia
strip	NN	strip
which	WDT	which
uh	UH	uh
was	VBD	be
at	IN	at
serious	JJ	serious
risk	NN	risk
of	IN	of
deteriorating	VVG	deteriorate
further	JJR	further
before	IN	before
the	DT	the
court	NN	court
renders	VVZ	render
its	PP$	its
final	JJ	final
judgment	NN	judgment
and	CC	and
this	DT	this
warranted	VVN	warrant
provisional	JJ	provisional
measures	NNS	measure
on	IN	on
28	CD	@card@
March	NP	March
the	DT	the
court	NN	court
found	VVD	find
that	IN/that	that
the	DT	the
catastrophic	JJ	catastrophic
living	NN	living
conditions	NNS	condition
of	IN	of
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
have	VHP	have
deteriorated	VVN	deteriorate
further	JJR	further
in	IN	in
particular	JJ	particular
in	IN	in
view	NN	view
of	IN	of
the	DT	the
prolonged	JJ	prolonged
and	CC	and
widespread	JJ	widespread
deprivation	NN	deprivation
of	IN	of
food	NN	food
and	CC	and
other	JJ	other
basic	JJ	basic
necessities	NNS	necessity
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
it	PP	it
it	PP	it
is	VBZ	be
difficult	JJ	difficult
to	TO	to
imagine	VV	imagine
that	IN/that	that
the	DT	the
situation	NN	situation
could	MD	could
get	VV	get
worse	JJR	bad
but	CC	but
unfortunately	RB	unfortunately
it	PP	it
has	VHZ	have
in	IN	in
the	DT	the
early	JJ	early
days	NNS	day
of	IN	of
the	DT	the
Goda	NP	Goda
War	NP	War
Israel	NP	Israel
forced	VVD	force
Palestinians	NNS	Palestinian
to	TO	to
relocate	VV	relocate
to	TO	to
the	DT	the
South	NP	South
to	TO	to
the	DT	the
Rafa	NP	Rafa
govern	VVP	govern
it	PP	it
1.5	CD	@card@
million	CD	million
people	NNS	people
were	VBD	be
crammed	VVN	cram
into	IN	into
this	DT	this
inhospitable	JJ	inhospitable
area	NN	area
in	IN	in
the	DT	the
Rafa	NP	Rafa
government	NN	government
which	WDT	which
appeared	VVD	appear
to	TO	to
offer	VV	offer
safety	NN	safety
from	IN	from
Israel's	NP	Israel's
bombing	NN	bombing
artillery	NN	artillery
fire	NN	fire
and	CC	and
the	DT	the
brutality	NN	brutality
of	IN	of
its	PP$	its
forces	NNS	force
influenced	VVN	influence
by	IN	by
genocidal	JJ	genocidal
incitement	NN	incitement
by	IN	by
leaders	NNS	leader
world	NN	world
leaders	NNS	leader
warned	VVD	warn
that	IN/that	that
an	DT	an
assault	NN	assault
on	IN	on
Gaza	NP	Gaza
and	CC	and
in	IN	in
particular	JJ	particular
on	IN	on
Rafa	NP	Rafa
resulting	VVG	result
in	IN	in
the	DT	the
forc	NN	forc
and	CC	and
arbitary	JJ	arbitary
evacuation	NN	evacuation
of	IN	of
the	DT	the
already	RB	already
displaced	VVN	displace
Palestinians	NNS	Palestinian
to	TO	to
even	RB	even
less	JJR	less
hospitable	JJ	hospitable
parts	NNS	part
of	IN	of
Gaza	NP	Gaza
without	IN	without
adequate	JJ	adequate
Food	NP	Food
Water	NP	Water
Shelter	NP	Shelter
and	CC	and
hospitals	NNS	hospital
would	MD	would
have	VH	have
disastrous	JJ	disastrous
consequences	NNS	consequence
the	DT	the
director	NN	director
general	NN	general
of	IN	of
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
declared	VVD	declare
that	IN/that	that
a	DT	a
military	JJ	military
incursion	NN	incursion
into	IN	into
Rafa	NP	Rafa
will	MD	will
plunge	VV	plunge
the	DT	the
crisis	NN	crisis
into	IN	into
unprecedented	JJ	unprecedented
levels	NNS	level
of	IN	of
humanitarian	JJ	humanitarian
need	NN	need
a	DT	a
ceasefire	NN	ceasefire
is	VBZ	be
needed	VVN	need
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
humanity	NN	humanity
Israel	NP	Israel
Mr	NP	Mr
President	NP	President
has	VHZ	have
not	RB	not
heeded	VVN	heed
this	DT	this
warning	NN	warning
it	PP	it
has	VHZ	have
not	RB	not
even	RB	even
fulfilled	VVN	fulfill
its	PP$	its
own	JJ	own
undertaking	NN	undertaking
not	RB	not
to	TO	to
embark	VV	embark
on	IN	on
an	DT	an
assault	NN	assault
on	IN	on
go	NN	go
on	IN	on
Rafa	NP	Rafa
without	IN	without
a	DT	a
proper	JJ	proper
evacuation	NN	evacuation
plan	NN	plan
instead	RB	instead
it	PP	it
has	VHZ	have
gone	VVN	go
ahead	RB	ahead
and	CC	and
embarked	VVN	embark
on	IN	on
an	DT	an
attack	NN	attack
on	IN	on
Rafa	NP	Rafa
the	DT	the
Rafa	NP	Rafa
government	NN	government
has	VHZ	have
been	VBN	be
bombed	VVN	bomb
subjected	VVN	subject
to	TO	to
hillery	NN	hillery
Fire	NN	fire
and	CC	and
ground	NN	ground
incursions	NNS	incursion
The	DT	the
raer	NP	raer
Crossing	NN	crossing
is	VBZ	be
closed	VVN	close
and	CC	and
the	DT	the
Kum	NP	Kum
Shalom	NP	Shalom
Crossing	NN	crossing
is	VBZ	be
mostly	RB	mostly
disabled	JJ	disabled
Mr	NP	Mr
President	NP	President
my	PP$	my
colleague	NN	colleague
will	MD	will
provide	VV	provide
you	PP	you
with	IN	with
a	DT	a
full	JJ	full
account	NN	account
of	IN	of
Israel's	NP	Israel's
genocidal	JJ	genocidal
act	NN	act
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
it	PP	it
is	VBZ	be
my	PP$	my
task	NN	task
to	TO	to
briefly	RB	briefly
indicate	VV	indicate
the	DT	the
new	JJ	new
facts	NNS	fact
required	VVN	require
by	IN	by
article	NN	article
753	CD	@card@
and	CC	and
the	DT	the
change	NN	change
in	IN	in
the	DT	the
situation	NN	situation
required	VVN	require
by	IN	by
article	NN	article
761	CD	@card@
Mr	NP	Mr
President	NP	President
this	DT	this
application	NN	application
for	IN	for
further	JJR	further
provisional	JJ	provisional
measures	NNS	measure
is	VBZ	be
prompted	VVN	prompt
by	IN	by
Israel's	NP	Israel's
assault	NN	assault
on	IN	on
Rafa	NP	Rafa
it	PP	it
is	VBZ	be
this	DT	this
assault	NN	assault
that	WDT	that
constitutes	VVZ	constitute
the	DT	the
new	JJ	new
facts	NNS	fact
the	DT	the
change	NN	change
in	IN	in
circumstances	NNS	circumstance
Rafa	NP	Rafa
is	VBZ	be
the	DT	the
last	JJ	last
refuge	NN	refuge
in	IN	in
Gaza	NP	Gaza
for	IN	for
1.5	CD	@card@
million	CD	million
Palestinians	NNS	Palestinian
the	DT	the
majority	NN	majority
of	IN	of
whom	WP	whom
have	VHP	have
been	VBN	be
forcibly	RB	forcibly
displaced	VVN	displace
from	IN	from
North	NP	North
and	CC	and
Central	NP	Central
Gaza	NP	Gaza
Rafa	NP	Rafa
is	VBZ	be
the	DT	the
last	JJ	last
viable	JJ	viable
part	NN	part
of	IN	of
Gaza	NP	Gaza
for	IN	for
habilitation	NN	habilitation
public	JJ	public
administration	NN	administration
the	DT	the
provision	NN	provision
of	IN	of
basic	JJ	basic
services	NNS	service
and	CC	and
Medical	NP	Medical
Care	NP	Care
Israel	NP	Israel
has	VHZ	have
now	RB	now
commenced	VVN	commence
its	PP$	its
long	RB	long
threatened	VVN	threaten
assault	NN	assault
on	IN	on
Raa	NP	Raa
it	PP	it
has	VHZ	have
ordered	VVN	order
the	DT	the
evacuation	NN	evacuation
of	IN	of
Palestinians	NPS	Palestinians
in	IN	in
Rafa	NP	Rafa
to	TO	to
the	DT	the
barren	JJ	barren
sand	NN	sand
dunes	NNS	dune
of	IN	of
Alma	NP	Alma
wasi	NP	Wasi
it	PP	it
has	VHZ	have
closed	VVN	close
critical	JJ	critical
border	NN	border
crossings	NNS	crossing
to	TO	to
humanitarian	JJ	humanitarian
Aid	NP	Aid
medical	JJ	medical
supplies	NNS	supply
goods	NNS	good
and	CC	and
fuel	NN	fuel
upon	IN	upon
which	WDT	which
the	DT	the
population	NN	population
of	IN	of
Rafa	NP	Rafa
depends	VVZ	depend
displacement	NN	displacement
famine	NN	famine
and	CC	and
suffering	NN	suffering
are	VBP	be
now	RB	now
the	DT	the
lot	NN	lot
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
group	NN	group
Israel's	NN	Israel's
actions	NNS	action
are	VBP	be
in	IN	in
violation	NN	violation
of	IN	of
fundamental	JJ	fundamental
rules	NNS	rule
of	IN	of
humanitarian	JJ	humanitarian
law	NN	law
but	CC	but
in	IN	in
addition	NN	addition
they	PP	they
provide	VVP	provide
evidence	NN	evidence
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
in	IN	in
terms	NNS	term
of	IN	of
Articles	NNS	article
2	CD	@card@
a	DT	a
b	NN	b
c	NN	c
and	CC	and
d	NN	d
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
