<video_id>l6UlYAfkQlU</video_id>	JJ	<video_id>l6UlYAfkQlU</video_id>
States	NPS	States
Thank	VV	thank
you	PP	you
Lisa	NP	Lisa
um	NNS	um
and	CC	and
the	DT	the
United	NP	United
Nations	NPS	Nations
and	CC	and
I'm	NP	I'm
grateful	JJ	grateful
to	TO	to
all	DT	all
of	IN	of
those	DT	those
governments	NNS	government
and	CC	and
parties	NNS	party
and	CC	and
entities	NNS	entity
for	IN	for
the	DT	the
time	NN	time
put	VVD	put
in	IN	in
to	TO	to
those	DT	those
negotiations	NNS	negotiation
because	IN	because
those	DT	those
neg	NN	neg
negotiations	NNS	negotiation
are	VBP	be
detailed	JJ	detailed
often	RB	often
produce	VV	produce
unexpected	JJ	unexpected
results	NNS	result
sometimes	RB	sometimes
don't	VVD	don't
produce	VV	produce
results	NNS	result
and	CC	and
as	RB	as
of	IN	of
yesterday	NN	yesterday
a	DT	a
total	NN	total
of	IN	of
329	CD	@card@
trucks	NNS	truck
have	VHP	have
entered	VVN	enter
Gaza	NP	Gaza
since	IN	since
the	DT	the
21st	JJ	21st
of	IN	of
October	NP	October
when	WRB	when
trucks	NNS	truck
started	VVD	start
being	JJ	being
allowed	VVD	allow
to	TO	to
to	TO	to
move	VV	move
in	IN	in
through	IN	through
Rafa	NP	Rafa
yesterday	NN	yesterday
alone	RB	alone
from	IN	from
these	DT	these
negotiations	NNS	negotiation
over	IN	over
100	CD	@card@
trucks	NNS	truck
carrying	VVG	carry
humanitarian	JJ	humanitarian
supplies	NNS	supply
entered	VVD	enter
Gaza	NP	Gaza
the	DT	the
largest	JJS	large
Convoy	NN	convoy
in	IN	in
this	DT	this
terrible	JJ	terrible
picture	NN	picture
this	DT	this
may	MD	may
sound	VV	sound
a	DT	a
lot	NN	lot
sounds	VVZ	sound
a	DT	a
lot	NN	lot
to	TO	to
me	PP	me
when	WRB	when
I	PP	I
first	RB	first
heard	VVD	hear
it	PP	it
but	CC	but
prior	RB	prior
to	TO	to
this	DT	this
particular	JJ	particular
round	NN	round
of	IN	of
fighting	VVG	fight
of	IN	of
conflict	NN	conflict
of	IN	of
suffering	VVG	suffer
an	DT	an
average	NN	average
of	IN	of
500	CD	@card@
truckloads	NNS	truckload
needed	VVN	need
to	TO	to
enter	VV	enter
Gaza	NP	Gaza
every	DT	every
day	NN	day
500	CD	@card@
we're	NNS	we're
praising	VVG	praise
where	WRB	where
we	PP	we
are	VBP	be
happy	JJ	happy
with	IN	with
a	DT	a
100	CD	@card@
well	RB	well
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
are	VBP	be
not	RB	not
happy	JJ	happy
of	IN	of
course	NN	course
with	IN	with
100	CD	@card@
and	CC	and
we've	NN	we've
seen	VVN	see
how	WRB	how
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
are	VBP	be
taking	VVG	take
things	NNS	thing
into	IN	into
their	PP$	their
own	JJ	own
hands	NNS	hand
and	CC	and
who	WP	who
wouldn't	VVD	wouldn't
under	IN	under
these	DT	these
circumstances	NNS	circumstance
so	IN	so
these	DT	these
negotiations	NNS	negotiation
detailed	JJ	detailed
and	CC	and
important	JJ	important
as	IN	as
they	PP	they
are	VBP	be
don't	NNS	don't
do	VVP	do
the	DT	the
business	NN	business
we	PP	we
are	VBP	be
not	RB	not
keeping	VVG	keep
up	RP	up
with	IN	with
the	DT	the
progress	NN	progress
towards	IN	towards
desolation	NN	desolation
which	WDT	which
is	VBZ	be
the	DT	the
story	NN	story
of	IN	of
Gaza	NP	Gaza
these	DT	these
days	NNS	day
we	PP	we
are	VBP	be
not	RB	not
keeping	VVG	keep
up	RP	up
civil	JJ	civil
order	NN	order
is	VBZ	be
random	JJ	random
the	DT	the
military	JJ	military
operation	NN	operation
is	VBZ	be
continuing	VVG	continue
people	NNS	people
are	VBP	be
finding	VVG	find
dead	JJ	dead
bodies	NNS	body
where	WRB	where
they	PP	they
had	VHD	have
thought	VVN	think
they	PP	they
weren't	NN	weren't
have	VHP	have
moved	VVN	move
to	TO	to
places	NNS	place
which	WDT	which
are	VBP	be
not	RB	not
safe	JJ	safe
some	DT	some
have	VHP	have
managed	VVN	manage
to	TO	to
get	VV	get
out	RP	out
as	IN	as
we	PP	we
have	VHP	have
seen	VVN	see
recently	RB	recently
but	CC	but
not	RB	not
Garin	NP	Garin
so	IN	so
we're	NN	we're
not	RB	not
keeping	VVG	keep
up	RP	up
despite	IN	despite
the	DT	the
fact	NN	fact
that	IN/that	that
these	DT	these
negotiations	NNS	negotiation
continue	VVP	continue
all	DT	all
hours	NNS	hour
of	IN	of
the	DT	the
day	NN	day
and	CC	and
night	NN	night
and	CC	and
it	PP	it
is	VBZ	be
to	TO	to
the	DT	the
credit	NN	credit
of	IN	of
those	DT	those
around	IN	around
that	DT	that
table	NN	table
that	IN/that	that
they	PP	they
do	VVP	do
that	IN/that	that
and	CC	and
they	PP	they
do	VVP	do
look	NN	look
at	IN	at
issues	NNS	issue
like	IN	like
fuel	NN	fuel
like	IN	like
water	NN	water
like	IN	like
Trucking	NN	trucking
like	IN	like
access	NN	access
like	IN	like
human	JJ	human
rights	NNS	right
like	IN	like
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
they	PP	they
can't	VVD	can't
keep	VV	keep
up	RP	up
with	IN	with
the	DT	the
needs	NNS	need
if	IN	if
I	PP	I
may	MD	may
Lisa	NP	Lisa
if	IN	if
I	PP	I
may	MD	may
summarize	VV	summarize
our	PP$	our
requirements	NNS	requirement
speaking	VVG	speak
as	IN	as
a	DT	a
representative	NN	representative
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
community	NN	community
these	DT	these
are	VBP	be
simple	JJ	simple
clear	JJ	clear
not	RB	not
easy	JJ	easy
but	CC	but
not	RB	not
unknown	JJ	unknown
firstly	RB	firstly
respect	NN	respect
as	IN	as
ever	RB	ever
the	DT	the
first	JJ	first
casualty	NN	casualty
Respect	NN	respect
by	IN	by
all	DT	all
parties	NNS	party
for	IN	for
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
which	WDT	which
ICC	NP	ICC
continually	RB	continually
reminds	VVZ	remind
us	PP	us
applies	VVZ	apply
in	IN	in
many	JJ	many
different	JJ	different
ways	NNS	way
in	IN	in
these	DT	these
circumstances	NNS	circumstance
that's	NNS	that's
the	DT	the
backdrop	NN	backdrop
that's	NNS	that's
not	RB	not
a	DT	a
priority	NN	priority
that's	NNS	that's
an	DT	an
obligation	NN	obligation
the	DT	the
first	JJ	first
all	DT	all
hostages	NNS	hostage
all	DT	all
hostages	NNS	hostage
not	RB	not
just	RB	just
the	DT	the
tragic	JJ	tragic
numbers	NNS	number
of	IN	of
children	NNS	child
all	DT	all
hostages	NNS	hostage
must	MD	must
be	VB	be
released	VVN	release
immediately	RB	immediately
and	CC	and
unconditionally	RB	unconditionally
and	CC	and
indeed	RB	indeed
is	VBZ	be
required	VVN	require
by	IN	by
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
all	DT	all
parties	NNS	party
on	IN	on
all	DT	all
sides	NNS	side
must	MD	must
protect	VV	protect
civilians	NNS	civilian
civilian	JJ	civilian
infrastructure	NN	infrastructure
including	VVG	include
our	PP$	our
humanitarian	JJ	humanitarian
colleagues	NNS	colleague
and	CC	and
their	PP$	their
assets	NNS	asset
warehouses	NNS	warehouse
of	IN	of
which	WDT	which
have	VHP	have
been	VBN	be
have	VHP	have
been	VBN	be
where	WRB	where
the	DT	the
assets	NNS	asset
have	VHP	have
been	VBN	be
taken	VVN	take
away	RP	away
civilians	NNS	civilian
remain	VVP	remain
entitled	VVN	entitle
to	TO	to
protection	NN	protection
whether	IN	whether
they	PP	they
stay	VVP	stay
or	CC	or
move	VVP	move
and	CC	and
they	PP	they
have	VHP	have
the	DT	the
right	NN	right
to	TO	to
choose	VV	choose
and	CC	and
anyone	NN	anyone
and	CC	and
anyone	NN	anyone
who	WP	who
doesn't	VVD	doesn't
evacuate	VV	evacuate
mustn't	NN	mustn't
automatically	RB	automatically
be	VB	be
considered	VVN	consider
a	DT	a
support	NN	support
the	DT	the
adversary	NN	adversary
or	CC	or
Target	NP	Target
of	IN	of
an	DT	an
attack	NN	attack
and	CC	and
it	PP	it
seems	VVZ	seem
benal	JJ	benal
to	TO	to
say	VV	say
that	DT	that
civilian	JJ	civilian
infrastructure	NN	infrastructure
and	CC	and
civilian	JJ	civilian
structures	NNS	structure
should	MD	should
not	RB	not
be	VB	be
attacked	VVN	attack
and	CC	and
we	PP	we
say	VVP	say
it	PP	it
all	PDT	all
the	DT	the
time	NN	time
daily	RB	daily
in	IN	in
this	DT	this
building	NN	building
do	VVP	do
do	VV	do
we	PP	we
not	RB	not
about	RB	about
so	IN	so
many	JJ	many
conflicts	NNS	conflict
around	IN	around
the	DT	the
world	NN	world
Gaza	NP	Gaza
reminds	VVZ	remind
us	PP	us
reminds	VVZ	remind
us	PP	us
why	WRB	why
this	DT	this
is	VBZ	be
so	RB	so
important	JJ	important
because	IN	because
it's	NNS	it's
these	DT	these
infrastructures	NNS	infrastructure
where	WRB	where
people	NNS	people
live	VVP	live
and	CC	and
die	VVP	die
and	CC	and
it's	NNS	it's
these	DT	these
infrastructures	NNS	infrastructure
where	WRB	where
our	PP$	our
colleagues	NNS	colleague
in	IN	in
unra	NNS	unra
provide	VVP	provide
temporary	JJ	temporary
shelter	NN	shelter
and	CC	and
protection	NN	protection
number	NN	number
three	CD	three
allow	VVP	allow
of	IN	of
course	NN	course
essential	JJ	essential
supplies	NNS	supply
and	CC	and
humanitarian	JJ	humanitarian
relief	NN	relief
including	VVG	include
Fuel	NN	fuel
and	CC	and
I	PP	I
heard	VVD	hear
just	RB	just
this	DT	this
morning	NN	morning
as	IN	as
I	PP	I
came	VVD	come
in	RP	in
that	IN/that	that
there	EX	there
has	VHZ	have
been	VBN	be
some	DT	some
progress	NN	progress
on	IN	on
allowing	VVG	allow
some	DT	some
more	JJR	more
fuel	NN	fuel
in	IN	in
through	IN	through
these	DT	these
negotiations	NNS	negotiation
I	PP	I
hope	VVP	hope
to	TO	to
see	VV	see
that	IN/that	that
confirmed	VVN	confirm
during	IN	during
today	NN	today
but	CC	but
thank	VV	thank
you	PP	you
if	IN	if
that's	NNS	that's
the	DT	the
case	NN	case
fuel	NN	fuel
is	VBZ	be
essential	JJ	essential
for	IN	for
the	DT	the
functioning	NN	functioning
of	IN	of
institutions	NNS	institution
of	IN	of
hospitals	NNS	hospital
of	IN	of
the	DT	the
distribution	NN	distribution
of	IN	of
water	NN	water
electricity	NN	electricity
and	CC	and
we	PP	we
must	MD	must
allow	VV	allow
these	DT	these
supplies	NNS	supply
reliably	RB	reliably
repetitively	RB	repetitively
and	CC	and
dependably	RB	dependably
into	IN	into
Gaza	NP	Gaza
and	NP	and
and	CC	and
I	PP	I
think	VVP	think
here	RB	here
is	VBZ	be
my	PP$	my
main	JJ	main
point	NN	point
as	IN	as
an	DT	an
aid	NN	aid
worker	NN	worker
these	DT	these
negotiations	NNS	negotiation
must	MD	must
continue	VV	continue
continue	VV	continue
but	CC	but
they	PP	they
are	VBP	be
not	RB	not
enough	RB	enough
we	PP	we
must	MD	must
have	VH	have
those	DT	those
pauses	NNS	pause
we	PP	we
must	MD	must
have	VH	have
those	DT	those
pauses	NNS	pause
if	IN	if
we	PP	we
do	VVP	do
not	RB	not
have	VH	have
pauses	NNS	pause
we	PP	we
will	MD	will
not	RB	not
keep	VV	keep
up	RP	up
with	IN	with
the	DT	the
needs	NNS	need
of	IN	of
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
and	CC	and
the	DT	the
Israelis	NPS	Israelis
also	RB	also
caught	VVD	catch
up	RP	up
in	IN	in
those	DT	those
areas	NNS	area
of	IN	of
conflict	NN	conflict
and	CC	and
then	RB	then
of	IN	of
course	NN	course
Lyn	NP	Lyn
will	MD	will
Lisa	NP	Lisa
will	MD	will
speak	VV	speak
to	TO	to
the	DT	the
issue	NN	issue
of	IN	of
funding	NN	funding
finally	RB	finally
Lisa	NP	Lisa
finally	RB	finally
from	IN	from
me	PP	me
too	RB	too
long	RB	long
I	PP	I
want	VVP	want
to	TO	to
commend	VV	commend
I	PP	I
have	VHP	have
already	RB	already
commended	VVN	commend
Andra	NP	Andra
under	IN	under
the	DT	the
leadership	NN	leadership
of	IN	of
Philip	NP	Philip
lazarini	NP	Lazarini
of	IN	of
Tom	NP	Tom
who	WP	who
we	PP	we
will	MD	will
hear	VV	hear
from	IN	from
who	WP	who
is	VBZ	be
their	PP$	their
Gaza	NP	Gaza
Chief	NP	Chief
but	CC	but
we'll	NP	we'll
also	RB	also
hear	VVP	hear
from	IN	from
ly	JJ	ly
Hastings	NPS	Hastings
who	WP	who
is	VBZ	be
our	PP$	our
humanitarian	JJ	humanitarian
coordinator	NN	coordinator
who	WP	who
I	PP	I
commend	VVP	commend
very	RB	very
highly	RB	highly
and	CC	and
who	WP	who
works	VVZ	work
very	RB	very
hard	JJ	hard
with	IN	with
our	PP$	our
team	NN	team
and	CC	and
the	DT	the
teams	NNS	team
of	IN	of
all	PDT	all
the	DT	the
agencies	NNS	agency
Nos	NNS	no
and	CC	and
others	NNS	other
to	TO	to
try	VV	try
to	TO	to
make	VV	make
a	DT	a
dent	NN	dent
in	IN	in
these	DT	these
difficult	JJ	difficult
times	NNS	time
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
very	RB	very
much	JJ	much
um	NNS	um
I	PP	I
think	VVP	think
we	PP	we
have	VHP	have
before	IN	before
we	PP	we
turn	VVP	turn
to	TO	to
Lynn	NP	Lynn
Hastings	NPS	Hastings
I	PP	I
think	VVP	think
um	NNS	um
I	PP	I
thought	VVD	think
we	PP	we
had	VHD	have
the	DT	the
voices	NNS	voice
CED	NP	CED
it	PP	it
looks	VVZ	look
like	IN	like
we	PP	we
do	VVP	do
not	RB	not
have	VH	have
the	DT	the
voices	NNS	voice
CED	NP	CED
so	RB	so
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
um	JJ	um
no	RB	no
okay	JJ	okay
all	RB	all
right	RB	right
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
so	RB	so
now	RB	now
I'd	JJ	I'd
like	IN	like
to	TO	to
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
miss	VV	miss
Lynn	NP	Lynn
Hastings	NPS	Hastings
Deputy	NP	Deputy
special	JJ	special
coordinator	NN	coordinator
for	IN	for
the	DT	the
Middle	NP	Middle
East	NP	East
peace	NN	peace
process	NN	process
and	CC	and
United	NP	United
Nations	NPS	Nations
res	NNS	re
humanitarian	JJ	humanitarian
coordinator	NN	coordinator
for	IN	for
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
the	DT	the
floor	NN	floor
yours	PP	yours
thank	VVP	thank
you	PP	you
Lisa	NP	Lisa
Excellency	NN	Excellency
I	PP	I
can	MD	can
only	RB	only
share	VV	share
us	PP	us
sorry	JJ	sorry
under	IN	under
Secretary	NP	Secretary
General	NP	General
Griff's	NP	Griff's
alarm	NN	alarm
about	IN	about
this	DT	this
unfolding	VVG	unfold
humanitarian	JJ	humanitarian
tragedy	NN	tragedy
without	IN	without
a	DT	a
let	VVN	let
up	RP	up
in	IN	in
the	DT	the
hostilities	NNS	hostility
in	IN	in
Israel	NP	Israel
and	CC	and
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
the	DT	the
situation	NN	situation
will	MD	will
only	RB	only
deteriorate	VV	deteriorate
as	IN	as
Martin	NP	Martin
mentioned	VVD	mention
240	CD	@card@
hostages	NNS	hostage
remain	VVP	remain
captive	NN	captive
I	PP	I
repeat	VVP	repeat
that	IN/that	that
they	PP	they
must	MD	must
be	VB	be
released	VVN	release
immediately	RB	immediately
and	CC	and
without	IN	without
condition	NN	condition
we	PP	we
welcome	VVP	welcome
all	DT	all
diplomatic	JJ	diplomatic
efforts	NNS	effort
to	TO	to
secure	VV	secure
their	PP$	their
release	NN	release
and	CC	and
demand	NN	demand
that	IN/that	that
in	IN	in
the	DT	the
interim	NN	interim
they	PP	they
are	VBP	be
treated	VVN	treat
humanely	RB	humanely
and	CC	and
be	VB	be
allowed	VVN	allow
to	TO	to
receive	VV	receive
visits	NNS	visit
from	IN	from
the	DT	the
icrc	NN	icrc
in	IN	in
Gaza	NP	Gaza
the	DT	the
humanitarian	JJ	humanitarian
impact	NN	impact
has	VHZ	have
been	VBN	be
catastrophic	JJ	catastrophic
it	PP	it
continues	VVZ	continue
to	TO	to
deepen	VV	deepen
as	IN	as
Israeli	JJ	Israeli
strikes	NNS	strike
intensifying	VVG	intensify
according	VVG	accord
to	TO	to
the	DT	the
Ministry	NP	Ministry
of	IN	of
Health	NP	Health
and	CC	and
Gaza	NP	Gaza
close	NN	close
to	TO	to
9,000	CD	@card@
people	NNS	people
in	IN	in
Gaza	NP	Gaza
have	VHP	have
now	RB	now
been	VBN	be
killed	VVN	kill
and	CC	and
more	JJR	more
than	IN	than
22,000	CD	@card@
injured	VVD	injure
more	JJR	more
than	IN	than
2third	JJ	2third
of	IN	of
those	DT	those
are	VBP	be
estimated	VVN	estimate
to	TO	to
be	VB	be
women	NNS	woman
and	CC	and
children	NNS	child
the	DT	the
number	NN	number
of	IN	of
displaced	VVN	displace
in	IN	in
Gaza	NP	Gaza
stands	VVZ	stand
now	RB	now
at	IN	at
1.5	CD	@card@
million	CD	million
with	IN	with
more	JJR	more
than	IN	than
690,000	CD	@card@
Sheltering	VVG	shelter
and	CC	and
lra	NP	lra
Facilities	NPS	Facilities
and	CC	and
other	JJ	other
places	NNS	place
people	NNS	people
hope	VVP	hope
are	VBP	be
safe	JJ	safe
including	VVG	include
hospitals	NNS	hospital
churches	NNS	church
and	CC	and
schools	NNS	school
the	DT	the
reality	NN	reality
is	VBZ	be
nowhere	RB	nowhere
is	VBZ	be
truly	RB	truly
safe	JJ	safe
on	IN	on
the	DT	the
2nd	JJ	2nd
of	IN	of
November	NP	November
yesterday	NN	yesterday
four	CD	four
unra	NN	unra
shelters	NNS	shelter
hosting	VVG	host
nearly	RB	nearly
20,000	CD	@card@
idps	NNS	idps
were	VBD	be
hit	VVN	hit
and	CC	and
as	IN	as
a	DT	a
result	NN	result
at	IN	at
least	JJS	least
23	CD	@card@
people	NNS	people
were	VBD	be
killed	VVN	kill
and	CC	and
dozens	NNS	dozen
more	RBR	more
injured	VVN	injure
since	IN	since
the	DT	the
start	NN	start
of	IN	of
hostilities	NNS	hostility
nearly	RB	nearly
50	CD	@card@
unre	NN	unre
facilities	NNS	facility
have	VHP	have
been	VBN	be
damaged	VVN	damage
and	CC	and
as	IN	as
Martin	NP	Martin
mentioned	VVD	mention
at	IN	at
least	JJS	least
72	CD	@card@
staff	NN	staff
killed	VVN	kill
for	IN	for
the	DT	the
22nd	JJ	22nd
consecutive	JJ	consecutive
day	NN	day
Gaza	NP	Gaza
remains	VVZ	remain
under	IN	under
a	DT	a
full	JJ	full
electricity	NN	electricity
blackout	NN	blackout
following	VVG	follow
Israel's	NP	Israel's
halt	NN	halt
of	IN	of
the	DT	the
electricity	NN	electricity
and	CC	and
fuel	NN	fuel
supply	NN	supply
to	TO	to
Gaza	NP	Gaza
meanwhile	RB	meanwhile
the	DT	the
backup	JJ	backup
generators	NNS	generator
that	WDT	that
are	VBP	be
essential	JJ	essential
for	IN	for
so	RB	so
many	JJ	many
services	NNS	service
including	VVG	include
hospitals	NNS	hospital
water	NN	water
desalination	NN	desalination
plants	NNS	plant
food	NN	food
production	NN	production
facilities	NNS	facility
have	VHP	have
been	VBN	be
relying	VVG	rely
on	IN	on
the	DT	the
main	JJ	main
power	NN	power
are	VBP	be
one	CD	one
by	IN	by
one	CD	one
grinding	VVG	grind
to	TO	to
a	DT	a
halt	NN	halt
as	IN	as
fuel	NN	fuel
supplies	NNS	supply
run	VVP	run
out	RP	out
the	DT	the
health	NN	health
system	NN	system
is	VBZ	be
overwhelmed	VVN	overwhelm
with	IN	with
an	DT	an
influx	NN	influx
of	IN	of
injuries	NNS	injury
combined	VVN	combine
with	IN	with
severe	JJ	severe
shortages	NNS	shortage
of	IN	of
supplies	NNS	supply
Personnel	NNS	Personnel
electricity	NN	electricity
and	CC	and
water	NN	water
since	IN	since
the	DT	the
start	NN	start
of	IN	of
the	DT	the
hostilities	NNS	hostility
40%	CD	@card@
of	IN	of
hospitals	NNS	hospital
in	IN	in
Gaza	NP	Gaza
that's	NNS	that's
14	CD	@card@
of	IN	of
35	CD	@card@
which	WDT	which
I	PP	I
think	VVP	think
Martin	NP	Martin
mentioned	VVD	mention
and	CC	and
near	IN	near
nearly	RB	nearly
71%	CD	@card@
of	IN	of
primary	JJ	primary
health	NN	health
care	NN	care
clinics	NNS	clinic
that's	JJ	that's
51	CD	@card@
of	IN	of
72	CD	@card@
have	VHP	have
shut	VVN	shut
down	RP	down
only	RB	only
one	CD	one
of	IN	of
three	CD	three
Water	NP	Water
Supplies	NNS	supply
lines	NNS	line
from	IN	from
Israel	NP	Israel
is	VBZ	be
now	RB	now
operational	JJ	operational
many	JJ	many
people	NNS	people
are	VBP	be
relying	VVG	rely
on	IN	on
brackish	JJ	brackish
or	CC	or
sailing	VVG	sail
groundwater	NN	groundwater
if	IN	if
at	IN	at
all	DT	all
access	NN	access
to	TO	to
food	NN	food
is	VBZ	be
becoming	VVG	become
increasingly	RB	increasingly
a	DT	a
concern	NN	concern
people	NNS	people
are	VBP	be
braving	VVG	brave
air	NN	air
strikes	NNS	strike
to	TO	to
line	VV	line
up	RP	up
outside	IN	outside
of	IN	of
bakeries	NNS	bakery
to	TO	to
obtain	VV	obtain
bread	NN	bread
a	DT	a
number	NN	number
of	IN	of
which	WDT	which
have	VHP	have
already	RB	already
been	VBN	be
closed	VVN	close
down	RB	down
due	JJ	due
to	TO	to
lack	NN	lack
of	IN	of
fuel	NN	fuel
cooling	VVG	cool
chains	NNS	chain
for	IN	for
perishable	JJ	perishable
Goods	NP	Goods
have	VHP	have
broken	VVN	break
down	RB	down
and	CC	and
there's	RB	there's
a	DT	a
complete	JJ	complete
closure	NN	closure
of	IN	of
shops	NNS	shop
and	CC	and
food	NN	food
processing	NN	processing
facilities	NNS	facility
the	DT	the
agreement	NN	agreement
to	TO	to
use	VV	use
the	DT	the
raff	NN	raff
of	IN	of
Crossing	VVG	cross
from	IN	from
Egypt	NP	Egypt
to	TO	to
get	VV	get
essential	JJ	essential
humanitarian	JJ	humanitarian
supplies	NNS	supply
into	IN	into
Gaza	NP	Gaza
has	VHZ	have
provided	VVN	provide
a	DT	a
little	JJ	little
relief	NN	relief
to	TO	to
people	NNS	people
living	VVG	live
in	IN	in
these	DT	these
appalling	JJ	appalling
conditions	NNS	condition
and	CC	and
while	IN	while
we	PP	we
welcome	VVP	welcome
this	DT	this
important	JJ	important
development	NN	development
these	DT	these
deliveries	NNS	delivery
which	WDT	which
are	VBP	be
the	DT	the
result	NN	result
of	IN	of
extensive	JJ	extensive
negotiations	NNS	negotiation
cannot	MD	can
cover	VV	cover
the	DT	the
significant	JJ	significant
rise	NN	rise
in	IN	in
humanitarian	JJ	humanitarian
need	NN	need
and	CC	and
most	RBS	most
crucially	RB	crucially
these	DT	these
recent	JJ	recent
deliveries	NNS	delivery
do	VVP	do
not	RB	not
include	VV	include
fuel	NN	fuel
fuel	NN	fuel
that	WDT	that
is	VBZ	be
essential	JJ	essential
as	IN	as
I've	NP	I've
said	VVD	say
to	TO	to
powering	VVG	power
essential	JJ	essential
services	NNS	service
that	WDT	that
people	NNS	people
need	VVP	need
to	TO	to
survive	VV	survive
I	PP	I
have	VHP	have
to	TO	to
highlight	VV	highlight
that	DT	that
humanitarian	JJ	humanitarian
assistance	NN	assistance
is	VBZ	be
not	RB	not
enough	JJ	enough
to	TO	to
sustain	VV	sustain
a	DT	a
population	NN	population
of	IN	of
2.2	CD	@card@
million	CD	million
people	NNS	people
for	IN	for
civilians	NNS	civilian
across	IN	across
Gaza	NP	Gaza
to	TO	to
get	VV	get
access	NN	access
to	TO	to
adequate	JJ	adequate
food	NN	food
water	NN	water
Medical	NP	Medical
Care	NP	Care
and	CC	and
other	JJ	other
essential	JJ	essential
supplies	NNS	supply
we	PP	we
must	MD	must
be	VB	be
able	JJ	able
to	TO	to
scale	VV	scale
up	RP	up
deliveries	NNS	delivery
of	IN	of
all	PDT	all
these	DT	these
goods	NNS	good
and	CC	and
we	PP	we
must	MD	must
be	VB	be
able	JJ	able
to	TO	to
replenish	VV	replenish
fuel	NN	fuel
supplies	NNS	supply
to	TO	to
scale	VV	scale
we	PP	we
pledge	VV	pledge
to	TO	to
do	VV	do
our	PP$	our
part	NN	part
to	TO	to
ensure	VV	ensure
these	DT	these
deliveries	NNS	delivery
increase	VVP	increase
and	CC	and
continue	VVP	continue
but	CC	but
in	IN	in
no	DT	no
crisis	NN	crisis
does	VVZ	do
the	DT	the
humanitarian	JJ	humanitarian
Community	NP	Community
work	NN	work
alone	RB	alone
the	DT	the
private	JJ	private
sector	NN	sector
the	DT	the
NOS	NNS	no
they	PP	they
must	MD	must
be	VB	be
protected	VVN	protect
and	CC	and
it	PP	it
will	MD	will
also	RB	also
be	VB	be
important	JJ	important
to	TO	to
over	IN	over
other	JJ	other
open	JJ	open
other	JJ	other
Crossings	NNS	crossing
for	IN	for
for	IN	for
these	DT	these
purposes	NNS	purpose
it	PP	it
is	VBZ	be
also	RB	also
imperative	JJ	imperative
that	IN/that	that
the	DT	the
parties	NNS	party
respect	VV	respect
their	PP$	their
obligations	NNS	obligation
under	IN	under
international	JJ	international
law	NN	law
and	CC	and
our	PP$	our
Collective	JJ	collective
responsibility	NN	responsibility
to	TO	to
