<video_id>OOwIfWVdw-8</video_id>	NP	<video_id>OOwIfWVdw-8</video_id>
war	NN	war
waged	VVD	wage
with	IN	with
pitiful	JJ	pitiful
if	IN	if
any	DT	any
regard	NN	regard
for	IN	for
the	DT	the
requirements	NNS	requirement
of	IN	of
international	JJ	international
law	NN	law
I	PP	I
share	VVP	share
the	DT	the
secretary	NN	secretary
General's	NNS	General's
and	CC	and
others	NNS	other
deep	JJ	deep
concern	NN	concern
about	IN	about
violations	NNS	violation
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
being	VBG	be
committed	VVN	commit
throughout	IN	throughout
this	DT	this
conflict	NN	conflict
Mr	NP	Mr
President	NP	President
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
spiraling	JJ	spiraling
catastrophe	NN	catastrophe
in	IN	in
Gaza	NP	Gaza
the	DT	the
humanitarian	JJ	humanitarian
Community	NN	community
doggedly	RB	doggedly
continues	VVZ	continue
efforts	NNS	effort
to	TO	to
mount	VV	mount
an	DT	an
effective	JJ	effective
response	NN	response
we	PP	we
do	VVP	do
what	WP	what
we	PP	we
can	MD	can
to	TO	to
increase	VV	increase
food	NN	food
assistance	NN	assistance
provide	VVP	provide
education	NN	education
support	NN	support
and	CC	and
boost	VV	boost
Hospital	NP	Hospital
capacity	NN	capacity
efforts	NNS	effort
are	VBP	be
also	RB	also
ongoing	JJ	ongoing
to	TO	to
avert	VV	avert
the	DT	the
spread	NN	spread
of	IN	of
polio	NN	polio
and	CC	and
Senior	JJ	Senior
un	NN	un
officials	NNS	official
continue	VVP	continue
discussions	NNS	discussion
with	IN	with
st	JJ	st
stakeholders	NNS	stakeholder
including	VVG	include
senior	JJ	senior
Israeli	JJ	Israeli
officials	NNS	official
to	TO	to
increase	VV	increase
the	DT	the
flow	NN	flow
of	IN	of
Aid	NN	aid
into	IN	into
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
improve	VV	improve
conditions	NNS	condition
for	IN	for
the	DT	the
delivery	NN	delivery
on	IN	on
the	DT	the
ground	NN	ground
however	RB	however
as	IN	as
things	NNS	thing
stand	VVP	stand
access	NN	access
constraints	NNS	constraint
and	CC	and
high	JJ	high
levels	NNS	level
of	IN	of
insecurity	NN	insecurity
severely	RB	severely
hamper	VV	hamper
the	DT	the
humanitarian	JJ	humanitarian
response	NN	response
Aid	NN	aid
in	IN	in
triaza	NN	triaza
has	VHZ	have
more	RBR	more
than	IN	than
haved	VVN	haved
since	IN	since
the	DT	the
Rafa	NP	Rafa
ground	NN	ground
operation	NN	operation
began	VVD	begin
and	CC	and
Rafa	NP	Rafa
Crossing	NN	crossing
was	VBD	be
abruptly	RB	abruptly
closed	VVN	close
in	IN	in
early	JJ	early
May	NP	May
new	JJ	new
limits	NNS	limit
imposed	VVN	impose
by	IN	by
Israeli	JJ	Israeli
Authorities	NNS	authority
on	IN	on
bringing	VVG	bring
cash	NN	cash
to	TO	to
Gaza	NP	Gaza
are	VBP	be
significantly	RB	significantly
limiting	VVG	limit
the	DT	the
resources	NNS	resource
available	JJ	available
for	IN	for
operations	NNS	operation
fuel	NN	fuel
shortages	NNS	shortage
mean	VVP	mean
Water	NP	Water
Supplies	NNS	supply
have	VHP	have
fallen	VVN	fall
as	RB	as
low	JJ	low
as	IN	as
2	CD	@card@
lers	NNS	lers
per	IN	per
person	NN	person
per	IN	per
day	NN	day
far	RB	far
below	IN	below
the	DT	the
15	CD	@card@
liters	NNS	liter
required	VVN	require
organized	JJ	organized
crime	NN	crime
and	CC	and
looting	NN	looting
along	IN	along
the	DT	the
Route	NP	Route
used	VVN	use
by	IN	by
humanitarians	NNS	humanitarian
dispatching	VVG	dispatch
cargo	NN	cargo
from	IN	from
Kum	NP	Kum
Shalom	NP	Shalom
Crossing	VVG	cross
continue	VV	continue
to	TO	to
hinder	VV	hinder
Aid	NP	Aid
delivery	NN	delivery
access	NN	access
to	TO	to
people	NNS	people
in	IN	in
need	NN	need
remains	VVZ	remain
a	DT	a
challenge	NN	challenge
the	DT	the
increase	NN	increase
in	IN	in
bureaucratic	JJ	bureaucratic
and	CC	and
administrative	JJ	administrative
impediments	NNS	impediment
such	JJ	such
as	IN	as
delays	NNS	delay
in	IN	in
Visa	NP	Visa
issuance	NN	issuance
and	CC	and
renewals	NNS	renewal
for	IN	for
broader	JJR	broad
Operational	JJ	operational
Support	NN	support
and	CC	and
management	NN	management
is	VBZ	be
severely	RB	severely
impacting	VVG	impact
the	DT	the
response	NN	response
and	CC	and
our	PP$	our
concerns	NNS	concern
for	IN	for
the	DT	the
safety	NN	safety
of	IN	of
Staff	NP	Staff
keep	VVP	keep
growing	VVG	grow
with	IN	with
attacks	NNS	attack
on	IN	on
or	CC	or
near	IN	near
Aid	NN	aid
vehicles	NNS	vehicle
that	WDT	that
have	VHP	have
been	VBN	be
coordinated	VVN	coordinate
On	IN	on
The	DT	the
Rise	NN	rise
recently	RB	recently
within	IN	within
a	DT	a
12-day	JJ	12-day
period	NN	period
there's	RB	there's
been	VBN	be
four	CD	four
shooting	NN	shooting
incidents	NNS	incident
involving	VVG	involve
un	JJ	un
convoys	NNS	convoy
including	VVG	include
on	IN	on
a	DT	a
vehicle	NN	vehicle
carrying	VVG	carry
children	NNS	child
on	IN	on
their	PP$	their
way	NN	way
to	TO	to
be	VB	be
reunited	VVN	reunite
with	IN	with
their	PP$	their
father	NN	father
Nos	NNS	no
and	CC	and
the	DT	the
Palestinian	JJ	Palestinian
red	JJ	red
cresant	NN	cresant
all	DT	all
report	NN	report
similar	JJ	similar
attacks	NNS	attack
the	DT	the
result	NN	result
is	VBZ	be
that	IN/that	that
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
people	NNS	people
are	VBP	be
not	RB	not
getting	VVG	get
the	DT	the
life-saving	JJ	life-saving
humanitarian	JJ	humanitarian
assistance	NN	assistance
they	PP	they
so	RB	so
desperately	RB	desperately
need	VVP	need
Mr	NP	Mr
President	NP	President
how	WRB	how
much	RB	much
longer	RBR	longer
can	MD	can
this	RB	this
continue	VV	continue
how	WRB	how
many	JJ	many
more	JJR	more
tragedies	NNS	tragedy
such	JJ	such
as	IN	as
the	DT	the
one	CD	one
in	IN	in
altab	NN	altab
beim	NN	beim
school	NN	school
must	MD	must
happen	VV	happen
before	IN	before
action	NN	action
is	VBZ	be
taken	VVN	take
can	MD	can
this	DT	this
Council	NP	Council
look	NN	look
at	IN	at
the	DT	the
children	NNS	child
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
and	CC	and
all	PDT	all
those	DT	those
affected	VVN	affect
by	IN	by
this	DT	this
war	NN	war
in	IN	in
the	DT	the
eye	NN	eye
as	IN	as
humanitarian	JJ	humanitarian
workers	NNS	worker
have	VHP	have
to	TO	to
do	VV	do
every	DT	every
single	JJ	single
day	NN	day
and	CC	and
swear	VVP	swear
that	IN/that	that
no	DT	no
stone	NN	stone
has	VHZ	have
been	VBN	be
left	VVN	leave
unturned	JJ	unturned
to	TO	to
end	VV	end
their	PP$	their
suffering	VVG	suffer
the	DT	the
Urgent	JJ	urgent
requirements	NNS	requirement
so	RB	so
often	RB	often
repeated	VVD	repeat
remain	VV	remain
the	DT	the
same	JJ	same
first	JJ	first
an	DT	an
immediate	JJ	immediate
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
and	CC	and
sustained	JJ	sustained
ceasefire	NN	ceasefire
secondly	RB	secondly
strict	JJ	strict
adherence	NN	adherence
to	TO	to
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
by	IN	by
all	DT	all
sides	NNS	side
this	DT	this
entails	NNS	entail
releasing	VVG	release
all	DT	all
hostages	NNS	hostage
it	PP	it
also	RB	also
entails	VVZ	entail
protecting	VVG	protect
civilians	NNS	civilian
and	CC	and
meeting	VVG	meet
their	PP$	their
essential	JJ	essential
needs	NNS	need
including	VVG	include
by	IN	by
ensuring	VVG	ensure
the	DT	the
unhindered	JJ	unhindered
provision	NN	provision
of	IN	of
humanitarian	JJ	humanitarian
assistance	NN	assistance
throughout	IN	throughout
Gaza	NP	Gaza
as	RB	as
ordered	VVD	order
by	IN	by
the	DT	the
international	JJ	international
court	NN	court
of	IN	of
justice	NN	justice
including	VVG	include
through	IN	through
unra	NN	unra
and	CC	and
lastly	RB	lastly
we	PP	we
have	VHP	have
said	VVN	say
before	RB	before
in	IN	in
this	DT	this
context	NN	context
all	DT	all
member	NN	member
states	NNS	state
must	MD	must
use	VV	use
all	DT	all
of	IN	of
their	PP$	their
leverage	NN	leverage
to	TO	to
prevent	VV	prevent
and	CC	and
stop	VV	stop
violations	NNS	violation
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
including	VVG	include
through	IN	through
diplomatic	JJ	diplomatic
and	CC	and
economic	JJ	economic
pressure	NN	pressure
and	CC	and
conditioning	NN	conditioning
arms	NNS	arm
exports	NNS	export
on	IN	on
compliance	NN	compliance
with	IN	with
the	DT	the
rules	NNS	rule
of	IN	of
war	NN	war
and	CC	and
cooperation	NN	cooperation
in	IN	in
combating	VVG	combat
impunity	NN	impunity
we	PP	we
must	MD	must
remain	VV	remain
we	PP	we
must	MD	must
remember	VV	remember
that	IN/that	that
this	DT	this
is	VBZ	be
now	RB	now
one	CD	one
of	IN	of
the	DT	the
several	JJ	several
conflicts	NNS	conflict
in	IN	in
Gaza	NP	Gaza
over	IN	over
the	DT	the
years	NNS	year
which	WDT	which
humanitarians	NNS	humanitarian
have	VHP	have
had	VHN	have
to	TO	to
respond	VV	respond
to	TO	to
conflict	VV	conflict
at	IN	at
the	DT	the
population	NN	population
in	IN	in
Gaza	NP	Gaza
was	VBD	be
never	RB	never
afforded	VVN	afford
the	DT	the
ability	NN	ability
to	TO	to
recover	VV	recover
from	IN	from
or	CC	or
repair	VV	repair
the	DT	the
past	JJ	past
10	CD	@card@
months	NNS	month
have	VHP	have
destroyed	VVN	destroy
what	WP	what
little	RB	little
hope	VVP	hope
for	IN	for
a	DT	a
future	NN	future
existed	VVN	exist
for	IN	for
any	DT	any
surviving	VVG	survive
child	NN	child
I	PP	I
urge	VVP	urge
this	DT	this
Council	NP	Council
and	CC	and
all	DT	all
member	NN	member
states	VVZ	state
to	TO	to
use	VV	use
your	PP$	your
influence	NN	influence
to	TO	to
protect	VV	protect
civilians	NNS	civilian
and	CC	and
bring	VV	bring
an	DT	an
end	NN	end
to	TO	to
this	DT	this
conflict	NN	conflict
and	CC	and
its	PP$	its
intolerable	JJ	intolerable
toll	NN	toll
it's	NNS	it's
imperative	NN	imperative
that	IN/that	that
Mutual	NP	Mutual
Security	NP	Security
and	CC	and
Lasting	JJ	lasting
peace	NN	peace
is	VBZ	be
pursued	VVN	pursue
so	IN	so
that	DT	that
hope	NN	hope
can	MD	can
be	VB	be
restored	VVN	restore
so	RB	so
that	IN/that	that
civilians	NNS	civilian
there	RB	there
can	MD	can
enjoy	VV	enjoy
the	DT	the
hope	NN	hope
that	IN/that	that
we	PP	we
take	VVP	take
for	IN	for
granted	VVN	grant
and	CC	and
the	DT	the
hope	NN	hope
that	IN/that	that
they	PP	they
have	VHP	have
never	RB	never
experienced	VVN	experience
thank	VVP	thank
you	PP	you
Mr	NP	Mr
President	NP	President
I	PP	I
thank	VVP	thank
M	NP	M
dtin	NN	dtin
for	IN	for
her	PP$	her
briefing	NN	briefing
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
those	DT	those
council	NN	council
members	NNS	member
who	WP	who
wish	VVP	wish
to	TO	to
make	VV	make
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
Algeria	NP	Algeria
Mr	NP	Mr
President	NP	President
I	PP	I
thank	VVP	thank
USG	NP	USG
Mrs	NN	Mrs
Rosemary	NP	Rosemary
De	NP	De
Carlo	NP	Carlo
and	CC	and
OA	NP	OA
director	NN	director
Mrs	NN	Mrs
liisa	NN	liisa
dton	NN	dton
for	IN	for
their	PP$	their
briefing	NN	briefing
I	PP	I
will	MD	will
start	VV	start
my	PP$	my
statement	NN	statement
by	IN	by
the	DT	the
same	JJ	same
question	NN	question
of	IN	of
Mrs	NN	Mrs
Bon	NP	Bon
how	WRB	how
long	RB	long
is	VBZ	be
it	PP	it
going	VVG	go
to	TO	to
be	VB	be
yet	RB	yet
another	DT	another
ineffective	JJ	ineffective
Vain	JJ	vain
and	CC	and
hopeless	JJ	hopeless
meeting	NN	meeting
of	IN	of
the	DT	the
security	NN	security
Council	NN	council
are	VBP	be
we	PP	we
going	VVG	go
to	TO	to
count	VV	count
and	CC	and
count	VV	count
the	DT	the
number	NN	number
of	IN	of
death	NN	death
in	IN	in
Gaza	NP	Gaza
the	DT	the
answer	NN	answer
is	VBZ	be
simple	JJ	simple
this	DT	this
is	VBZ	be
neither	RB	neither
what	WP	what
the	DT	the
council	NN	council
is	VBZ	be
des	NP	des
designed	VVN	design
for	IN	for
nor	CC	nor
what	WP	what
the	DT	the
International	NP	International
Community	NP	Community
expect	VVP	expect
from	IN	from
us	PP	us
more	RBR	more
importantly	RB	importantly
this	DT	this
is	VBZ	be
not	RB	not
how	WRB	how
the	DT	the
council	NN	council
should	MD	should
address	VV	address
the	DT	the
Palestinians	NPS	Palestinians
plea	VVP	plea
the	DT	the
Palestinians	NPS	Palestinians
Quest	NP	Quest
For	IN	for
Justice	NP	Justice
the	DT	the
Palestinian	JJ	Palestinian
right	NN	right
to	TO	to
exist	VV	exist
our	PP$	our
Council	NN	council
has	VHZ	have
the	DT	the
legal	JJ	legal
and	CC	and
moral	JJ	moral
primary	JJ	primary
responsibility	NN	responsibility
to	TO	to
act	VV	act
and	CC	and
to	TO	to
act	VV	act
firmly	RB	firmly
to	TO	to
shoulder	VV	shoulder
its	PP$	its
mandate	NN	mandate
in	IN	in
preserving	VVG	preserve
International	NP	International
Peace	NP	Peace
and	CC	and
security	NN	security
Mr	NP	Mr
President	NP	President
for	IN	for
300	CD	@card@
and	CC	and
11	CD	@card@
day	NN	day
our	PP$	our
Council	NN	council
has	VHZ	have
been	VBN	be
constantly	RB	constantly
fooled	VVN	fool
and	CC	and
disregarded	VVN	disregard
while	IN	while
an	DT	an
entire	JJ	entire
population	NN	population
has	VHZ	have
been	VBN	be
subjected	VVN	subject
to	TO	to
a	DT	a
collective	JJ	collective
punishment	NN	punishment
last	JJ	last
Saturday	NP	Saturday
the	DT	the
world	NN	world
woke	VVD	wake
up	RP	up
to	TO	to
yet	RB	yet
another	DT	another
horrific	JJ	horrific
horrific	JJ	horrific
Bloodshed	NN	bloodshed
after	IN	after
the	DT	the
Israeli	JJ	Israeli
occupying	JJ	occupying
power	NN	power
targeted	VVN	target
deliber	NN	deliber
deliberately	RB	deliberately
a	DT	a
school	NN	school
in	IN	in
a	DT	a
Dar	NP	Dar
neighborhood	NN	neighborhood
in	IN	in
Gaza	NP	Gaza
it	PP	it
was	VBD	be
the	DT	the
third	JJ	third
School	NN	school
bombed	VVN	bomb
in	IN	in
two	CD	two
days	NNS	day
it	PP	it
was	VBD	be
a	DT	a
civilian	JJ	civilian
structure	NN	structure
Sheltering	VVG	shelter
civilian	JJ	civilian
by	IN	by
the	DT	the
testimony	NN	testimony
of	IN	of
the	DT	the
International	NP	International
Community	NP	Community
our	PP$	our
Secretary	NP	Secretary
General	NP	General
said	VVD	say
it	PP	it
clearly	RB	clearly
the	DT	the
school	NN	school
was	VBD	be
Sheltering	VVG	shelter
hundreds	NNS	hundred
of	IN	of
displaced	VVN	displace
Palestinian	JJ	Palestinian
families	NNS	family
the	DT	the
eurom	NN	eurom
made	VVD	make
human	JJ	human
humanitarian	JJ	humanitarian
right	NN	right
monitor	NN	monitor
also	RB	also
stressed	VVD	stress
that	IN/that	that
the	DT	the
school	NN	school
was	VBD	be
nothing	NN	nothing
but	CC	but
a	DT	a
dilapitated	JJ	dilapitated
place	NN	place
that	IN/that	that
hundreds	NNS	hundred
of	IN	of
families	NNS	family
have	VHP	have
taken	VVN	take
refuge	NN	refuge
in	IN	in
this	DT	this
testimonies	NNS	testimony
of	IN	of
one	CD	one
of	IN	of
the	DT	the
Survivor	NN	survivor
is	VBZ	be
harrowing	VVG	harrow
a	DT	a
father	NN	father
said	VVD	say
that	IN/that	that
he	PP	he
has	VHZ	have
been	VBN	be
given	VVN	give
18	CD	@card@
kilogram	NN	kilogram
18	CD	@card@
kilogram	NN	kilogram
of	IN	of
body	NN	body
parts	NNS	part
and	CC	and
he	PP	he
buried	VVD	bury
them	PP	them
as	IN	as
the	DT	the
body	NN	body
of	IN	of
his	PP$	his
young	JJ	young
son	NN	son
President	NP	President
this	DT	this
heinous	JJ	heinous
Massacre	NN	massacre
of	IN	of
a	DT	a
daraj	NN	daraj
and	CC	and
the	DT	the
previous	JJ	previous
ones	NNS	one
wouldn't	NN	wouldn't
have	VHP	have
been	VBN	be
possible	JJ	possible
without	IN	without
the	DT	the
generous	JJ	generous
financial	JJ	financial
and	CC	and
Military	JJ	military
assistance	NN	assistance
freely	RB	freely
provided	VVD	provide
to	TO	to
the	DT	the
Israel	NP	Israel
aggressive	JJ	aggressive
more	RBR	more
than	IN	than
100	CD	@card@
innocent	JJ	innocent
like	JJ	like
lives	NNS	life
were	VBD	be
s	RB	s
sacrificed	VVN	sacrifice
in	IN	in
ad	NN	ad
Dar	NP	Dar
among	IN	among
them	PP	them
women	NNS	woman
and	CC	and
children	NNS	child
in	IN	in
addition	NN	addition
to	TO	to
the	DT	the
nearly	RB	nearly
40,000	CD	@card@
40,000	CD	@card@
Palestinian	JJ	Palestinian
martys	NNS	martys
so	RB	so
far	RB	far
were	VBD	be
these	DT	these
martys	NNS	martys
not	RB	not
human	JJ	human
with	IN	with
their	PP$	their
dreams	NNS	dream
with	IN	with
their	PP$	their
hopes	NNS	hope
as	RB	as
as	IN	as
we	PP	we
all	RB	all
do	VVP	do
is	VBZ	be
the	DT	the
council's	NN	council's
role	NN	role
limited	VVN	limit
to	TO	to
keeping	VVG	keep
a	DT	a
record	NN	record
of	IN	of
lost	JJ	lost
lives	NNS	life
again	RB	again
the	DT	the
answer	NN	answer
is	VBZ	be
simple	JJ	simple
our	PP$	our
Council	NN	council
must	MD	must
and	CC	and
now	RB	now
fulfill	VV	fulfill
its	PP$	its
responsibilities	NNS	responsibility
and	CC	and
honor	VV	honor
its	PP$	its
commitment	NN	commitment
if	IN	if
its	PP$	its
responsibility	NN	responsibility
to	TO	to
tackle	VV	tackle
the	DT	the
root	NN	root
cause	NN	cause
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
question	NN	question
which	WDT	which
is	VBZ	be
the	DT	the
illegal	JJ	illegal
occupation	NN	occupation
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
land	NN	land
it's	NNS	it's
a	DT	a
responsibility	NN	responsibility
to	TO	to
hold	VV	hold
the	DT	the
occupying	JJ	occupying
power	NN	power
accountable	JJ	accountable
accountable	JJ	accountable
using	VVG	use
all	DT	all
legal	JJ	legal
means	NNS	mean
and	CC	and
including	VVG	include
sanctions	NNS	sanction
yes	RB	yes
sanction	VVP	sanction
mechanism	NN	mechanism
third	NN	third
its	PP$	its
commitment	NN	commitment
to	TO	to
achieve	VV	achieve
a	DT	a
just	JJ	just
and	CC	and
Lasting	JJ	lasting
peace	NN	peace
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
and	CC	and
to	TO	to
prevent	VV	prevent
the	DT	the
dangerous	JJ	dangerous
escalation	NN	escalation
provoked	VVN	provoke
by	IN	by
the	DT	the
Israeli	JJ	Israeli
occupying	JJ	occupying
power	NN	power
Mr	NP	Mr
President	NP	President
the	DT	the
Israeli	NP	Israeli
occupying	VVG	occupy
continue	VV	continue
to	TO	to
defy	VV	defy
the	DT	the
very	JJ	very
commitment	NN	commitment
of	IN	of
this	DT	this
Council	NP	Council
made	VVD	make
in	IN	in
resolution	NN	resolution
2735	CD	@card@
calling	NN	calling
for	IN	for
the	DT	the
implementation	NN	implementation
of	IN	of
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
in	IN	in
Gaza	NP	Gaza
immediate	JJ	immediate
ceasefire	NN	ceasefire
in	IN	in
Gaza	NP	Gaza
this	DT	this
resolution	NN	resolution
jeopardized	VVN	jeopardize
is	VBZ	be
seriously	RB	seriously
jeopardized	VVN	jeopardize
by	IN	by
the	DT	the
int	NN	int
intensifying	VVG	intensify
aggression	NN	aggression
of	IN	of
the	DT	the
Israeli	JJ	Israeli
occupying	JJ	occupying
power	NN	power
against	IN	against
Gaza	NP	Gaza
Algeria	NP	Algeria
warns	VVZ	warn
against	IN	against
this	DT	this
continuing	VVG	continue
sabotage	NN	sabotage
of	IN	of
effort	NN	effort
made	VVN	make
by	IN	by
the	DT	the
United	NP	United
States	NPS	States
Egypt	NP	Egypt
and	CC	and
Qatar	NP	Qatar
to	TO	to
implement	VV	implement
this	DT	this
resolution	NN	resolution
urgently	RB	urgently
effectively	RB	effectively
in	IN	in
this	DT	this
regard	NN	regard
Algeria	NP	Algeria
Express	NP	Express
again	RB	again
its	PP$	its
support	NN	support
for	IN	for
the	DT	the
mediation	NN	mediation
effort	NN	effort
made	VVN	make
by	IN	by
these	DT	these
three	CD	three
countries	NNS	country
there	EX	there
is	VBZ	be
no	DT	no
room	NN	room
for	IN	for
delaying	VVG	delay
or	CC	or
over	IN	over
complicating	VVG	complicate
negotiation	NN	negotiation
by	IN	by
adding	VVG	add
new	JJ	new
conditionalities	NNS	conditionality
or	CC	or
new	JJ	new
demand	NN	demand
engaging	VVG	engage
in	IN	in
good	JJ	good
faith	NN	faith
in	IN	in
the	DT	the
is	VBZ	be
initiative	NN	initiative
of	IN	of
President	NP	President
Biden	NP	Biden
is	VBZ	be
Paramount	NP	Paramount
to	TO	to
achieving	VVG	achieve
the	DT	the
long	RB	long
awaited	VVD	await
ceasefire	NN	ceasefire
Mr	NP	Mr
President	NP	President
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
Humanity's	NP	Humanity's
value	NN	value
we	PP	we
must	MD	must
act	VV	act
now	RB	now
our	PP$	our
inaction	NN	inaction
is	VBZ	be
costing	VVG	cost
life	NN	life
it's	NNS	it's
and	CC	and
jeopardizing	VVG	jeopardize
the	DT	the
destiny	NN	destiny
of	IN	of
whole	JJ	whole
people	NNS	people
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
I	PP	I
thank	VVP	thank
you	PP	you
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
Algeria	NP	Algeria
for	IN	for
their	PP$	their
statement	NN	statement
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
Slovenia	NP	Slovenia
thank	VVP	thank
you	PP	you
thank	VVP	thank
you	PP	you
very	RB	very
much	JJ	much
Mr	NP	Mr
President	NP	President
and	CC	and
thank	VV	thank
you	PP	you
for	IN	for
organizing	VVG	organize
this	DT	this
surgent	JJ	surgent
meeting	NN	meeting
as	IN	as
requested	VVN	request
by	IN	by
Algeria	NP	Algeria
uh	UH	uh
I	PP	I
also	RB	also
want	VVP	want
to	TO	to
uh	UH	uh
thank	VV	thank
uh	UH	uh
under	IN	under
Secretary	NP	Secretary
General	NP	General
De	NP	De
Carlo	NP	Carlo
as	RB	as
well	RB	well
as	IN	as
director	NN	director
Doon	NP	Doon
for	IN	for
their	PP$	their
briefings	NNS	briefing
today	NN	today
uh	UH	uh
Mr	NP	Mr
President	NP	President
this	DT	this
Saturday	NP	Saturday
the	DT	the
world	NN	world
was	VBD	be
once	RB	once
again	RB	again
Shell	NP	Shell
Shocked	VVD	shock
by	IN	by
another	DT	another
devastating	JJ	devastating
air	NN	air
strike	NN	strike
in	IN	in
Gaza	NP	Gaza
one	CD	one
of	IN	of
the	DT	the
deadliest	JJS	deadly
months	NNS	month
yet	CC	yet
Slovenia	NN	Slovenia
strongly	RB	strongly
condemns	VVZ	condemn
the	DT	the
Israeli	JJ	Israeli
attack	NN	attack
on	IN	on
alabin	NN	alabin
school	NN	school
pool	NN	pool
in	IN	in
central	JJ	central
Gaza	NP	Gaza
City	NP	City
in	IN	in
complete	JJ	complete
disregard	NN	disregard
for	IN	for
the	DT	the
faith	NN	faith
of	IN	of
Palestinian	JJ	Palestinian
lives	NNS	life
there	EX	there
are	VBP	be
serious	JJ	serious
claims	NNS	claim
that	IN/that	that
Hamas	NP	Hamas
is	VBZ	be
embedding	VVG	embed
itself	PP	itself
among	IN	among
the	DT	the
civilian	JJ	civilian
population	NN	population
