<video_id>CILMjZdqMrY</video_id>	JJ	<video_id>CILMjZdqMrY</video_id>
inaction	NN	inaction
prevailed	VVD	prevail
to	TO	to
no	DT	no
one's	JJ	one's
true	JJ	true
long-term	JJ	long-term
interest	NN	interest
while	IN	while
we	PP	we
deeply	RB	deeply
regret	VVP	regret
that	IN/that	that
Collective	JJ	collective
action	NN	action
is	VBZ	be
made	VVN	make
impossible	JJ	impossible
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
we	PP	we
do	VVP	do
hope	NN	hope
that	IN/that	that
efforts	NNS	effort
by	IN	by
other	JJ	other
actors	NNS	actor
will	MD	will
yield	VV	yield
positive	JJ	positive
results	NNS	result
they	PP	they
must	MD	must
be	VB	be
prompt	JJ	prompt
effective	JJ	effective
and	CC	and
substantial	JJ	substantial
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
of	IN	of
civilians	NNS	civilian
in	IN	in
Gaza	NP	Gaza
cannot	MD	can
wait	VV	wait
any	DT	any
longer	RBR	longer
actually	RB	actually
they	PP	they
have	VHP	have
waited	VVN	wait
for	IN	for
far	RB	far
too	RB	too
long	JJ	long
to	TO	to
no	DT	no
avail	NN	avail
I	PP	I
thank	VVP	thank
you	PP	you
I	PP	I
resume	VVP	resume
my	PP$	my
function	NN	function
as	IN	as
president	NN	president
of	IN	of
council	NN	council
and	CC	and
I'll	NP	I'll
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
Russian	NP	Russian
Federation	NP	Federation
Mr	NP	Mr
President	NP	President
dear	JJ	dear
colleagues	NNS	colleague
we	PP	we
have	VHP	have
just	RB	just
been	VBN	be
Witnesses	NNS	witness
once	RB	once
again	RB	again
of	IN	of
hypocrisy	NN	hypocrisy
and	CC	and
the	DT	the
double	JJ	double
standards	NNS	standard
of	IN	of
our	PP$	our
American	JJ	American
colleagues	NNS	colleague
not	RB	not
standing	VVG	stand
in	IN	in
principle	NN	principle
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
they	PP	they
really	RB	really
did	VVD	do
not	RB	not
want	VV	want
to	TO	to
have	VH	have
um	VVN	um
any	DT	any
solution	NN	solution
made	VVD	make
found	VVN	find
here	RB	here
so	RB	so
so	RB	so
because	IN	because
of	IN	of
this	DT	this
they	PP	they
had	VHD	have
to	TO	to
just	JJ	just
uh	UH	uh
be	VB	be
very	RB	very
obvious	JJ	obvious
as	RB	as
to	TO	to
what	WP	what
their	PP$	their
intentions	NNS	intention
were	VBD	be
before	IN	before
us	PP	us
here	RB	here
all	DT	all
today	NN	today
now	RB	now
I'm	NN	I'm
not	RB	not
going	VVG	go
to	TO	to
waste	VV	waste
your	PP$	your
time	NN	time
on	IN	on
going	VVG	go
on	IN	on
about	IN	about
this	DT	this
I	PP	I
think	VVP	think
it's	NP	it's
Crystal	NP	Crystal
Clear	NP	Clear
what's	NNS	what's
happened	VVD	happen
but	CC	but
I	PP	I
would	MD	would
just	RB	just
like	VV	like
to	TO	to
talk	VV	talk
about	RB	about
what	WP	what
the	DT	the
head	NN	head
of	IN	of
Lockheed	NP	Lockheed
Martin	NP	Martin
James	NP	James
head	NN	head
said	VVD	say
yesterday	NN	yesterday
talking	VVG	talk
to	TO	to
the	DT	the
American	JJ	American
Media	NN	Media
he	PP	he
said	VVD	say
there's	RB	there's
no	DT	no
point	NN	point
in	IN	in
in	IN	in
uh	UH	uh
restraining	VVG	restrain
Israel	NP	Israel
from	IN	from
any	DT	any
military	JJ	military
actions	NNS	action
what	WP	what
is	VBZ	be
the	DT	the
point	NN	point
in	IN	in
the	DT	the
future	NN	future
the	DT	the
future	JJ	future
development	NN	development
of	IN	of
our	PP$	our
military-industrial	JJ	military-industrial
complex	JJ	complex
um	NNS	um
which	WDT	which
will	MD	will
increase	VV	increase
by	IN	by
at	IN	at
least	JJS	least
2%	CD	@card@
of	IN	of
GDP	NP	GDP
there	EX	there
are	VBP	be
conflicts	NNS	conflict
which	WDT	which
need	VVP	need
to	TO	to
be	VB	be
resolved	VVN	resolve
with	IN	with
arms	NNS	arm
and	CC	and
we	PP	we
are	VBP	be
prepared	VVN	prepare
to	TO	to
provide	VV	provide
These	DT	these
Arms	NP	Arms
these	DT	these
weapons	NNS	weapon
end	NN	end
of	IN	of
quote	NN	quote
as	IN	as
we	PP	we
say	VVP	say
no	RB	no
comment	VV	comment
really	RB	really
that	WDT	that
is	VBZ	be
the	DT	the
very	JJ	very
essence	NN	essence
of	IN	of
the	DT	the
US's	NP	US's
policy	NN	policy
in	IN	in
the	DT	the
region	NN	region
and	CC	and
the	DT	the
Pacific	NP	Pacific
region	NN	region
we	PP	we
do	VVP	do
hope	NN	hope
that	IN/that	that
thanks	NNS	thanks
to	TO	to
that	WDT	that
our	PP$	our
International	NP	International
Partners	NPS	Partners
after	IN	after
today's	NN	today's
votes	NNS	vote
will	MD	will
have	VH	have
no	DT	no
Illusions	NNS	illusion
about	IN	about
that	WDT	that
and	CC	and
what	WP	what
they're	NNS	they're
intending	VVG	intend
whatsoever	RB	whatsoever
thank	VV	thank
Russian	NP	Russian
Federation	NP	Federation
and	CC	and
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
colleagues	NNS	colleague
as	IN	as
we	PP	we
meet	VVP	meet
President	NP	President
Biden	NP	Biden
is	VBZ	be
in	IN	in
the	DT	the
region	NN	region
his	PP$	his
trip	NN	trip
is	VBZ	be
a	DT	a
clear	JJ	clear
demonstration	NN	demonstration
of	IN	of
the	DT	the
fact	NN	fact
that	IN/that	that
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
actively	RB	actively
engaging	VVG	engage
at	IN	at
the	DT	the
highest	JJS	high
levels	NNS	level
to	TO	to
secure	VV	secure
the	DT	the
release	NN	release
of	IN	of
hostages	NNS	hostage
to	TO	to
prevent	VV	prevent
the	DT	the
conflict	NN	conflict
from	IN	from
spreading	VVG	spread
to	TO	to
stress	VV	stress
the	DT	the
need	NN	need
to	TO	to
protect	VV	protect
civilian	JJ	civilian
lives	NNS	life
to	TO	to
address	VV	address
the	DT	the
humanitarian	JJ	humanitarian
crisis	NN	crisis
facing	VVG	face
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
and	CC	and
to	TO	to
demonstrate	VV	demonstrate
to	TO	to
the	DT	the
Israeli	JJ	Israeli
people	NNS	people
that	IN/that	that
the	DT	the
United	NP	United
States	NPS	States
stands	VVZ	stand
with	IN	with
them	PP	them
in	IN	in
their	PP$	their
time	NN	time
of	IN	of
sorrow	NN	sorrow
and	CC	and
need	VVP	need
we	PP	we
are	VBP	be
on	IN	on
the	DT	the
ground	NN	ground
doing	VVG	do
the	DT	the
hard	JJ	hard
work	NN	work
of	IN	of
diplomacy	NN	diplomacy
and	CC	and
while	IN	while
we	PP	we
recognize	VVP	recognize
Brazil's	NP	Brazil's
desire	NN	desire
to	TO	to
move	VV	move
this	DT	this
text	NN	text
forward	RB	forward
we	PP	we
believe	VVP	believe
we	PP	we
need	VVP	need
to	TO	to
let	VV	let
that	DT	that
diplomacy	NN	diplomacy
play	VV	play
out	RP	out
especially	RB	especially
when	WRB	when
Secretary	NP	Secretary
General	NP	General
guaras	NP	guaras
President	NP	President
Biden	NP	Biden
secretary	NN	secretary
blinkin	NN	blinkin
and	CC	and
Regional	JJ	regional
actors	NNS	actor
are	VBP	be
engaged	VVN	engage
in	IN	in
intensive	JJ	intensive
Dialogue	NN	dialogue
on	IN	on
the	DT	the
very	JJ	very
issues	NNS	issue
we	PP	we
are	VBP	be
deliberating	VVG	deliberate
on	IN	on
today	NN	today
yes	NN	yes
resolutions	NNS	resolution
are	VBP	be
important	JJ	important
and	CC	and
yes	RB	yes
this	DT	this
Council	NP	Council
must	MD	must
speak	VV	speak
out	RP	out
but	CC	but
the	DT	the
actions	NNS	action
we	PP	we
take	VVP	take
must	MD	must
be	VB	be
informed	VVN	inform
by	IN	by
the	DT	the
facts	NNS	fact
on	IN	on
the	DT	the
ground	NN	ground
and	CC	and
support	VV	support
direct	JJ	direct
diplomacy	NN	diplomacy
efforts	NNS	effort
that	WDT	that
can	MD	can
save	VV	save
lives	NNS	life
the	DT	the
council	NN	council
needs	VVZ	need
to	TO	to
get	VV	get
this	DT	this
right	JJ	right
colleagues	NNS	colleague
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
disappointed	VVN	disappoint
this	DT	this
resolution	NN	resolution
made	VVD	make
no	DT	no
mention	NN	mention
of	IN	of
Israel's	NP	Israel's
rights	NNS	right
of	IN	of
self-defense	NN	self-defense
like	IN	like
every	DT	every
nation	NN	nation
in	IN	in
the	DT	the
world	NN	world
Israel	NP	Israel
has	VHZ	have
the	DT	the
inherent	JJ	inherent
right	NN	right
of	IN	of
self-defense	NN	self-defense
as	RB	as
reflected	VVD	reflect
in	IN	in
article	NN	article
51	CD	@card@
of	IN	of
the	DT	the
UN	NP	UN
Charter	NP	Charter
following	VVG	follow
previous	JJ	previous
terrorist	JJ	terrorist
attacks	NNS	attack
by	IN	by
groups	NNS	group
such	JJ	such
as	IN	as
Al-Qaeda	NP	Al-Qaeda
and	CC	and
Isis	NP	Isis
this	DT	this
Council	NP	Council
reaffirmed	VVD	reaffirm
that	IN/that	that
right	RB	right
this	DT	this
text	NN	text
should	MD	should
have	VH	have
done	VVN	do
the	DT	the
same	JJ	same
though	IN	though
we	PP	we
could	MD	could
not	RB	not
support	VV	support
this	DT	this
resolution	NN	resolution
going	VVG	go
forward	RB	forward
we	PP	we
will	MD	will
continue	VV	continue
to	TO	to
work	VV	work
closely	RB	closely
with	IN	with
all	DT	all
council	NN	council
members	NNS	member
on	IN	on
this	DT	this
pressing	VVG	press
issue	NN	issue
just	RB	just
as	IN	as
we	PP	we
will	MD	will
continue	VV	continue
to	TO	to
reiterate	VV	reiterate
the	DT	the
need	NN	need
to	TO	to
protect	VV	protect
civilians	NNS	civilian
including	VVG	include
members	NNS	member
of	IN	of
the	DT	the
media	NNS	medium
humanitarian	JJ	humanitarian
workers	NNS	worker
and	CC	and
un	NN	un
officials	NNS	official
and	CC	and
when	WRB	when
I	PP	I
talk	VVP	talk
about	IN	about
the	DT	the
protection	NN	protection
of	IN	of
CI	NP	CI
civilians	NNS	civilian
I	PP	I
mean	VVP	mean
all	DT	all
civilians	NNS	civilian
the	DT	the
United	NP	United
States	NPS	States
is	VBZ	be
horrified	VVN	horrify
and	CC	and
saddened	VVN	sadden
by	IN	by
yesterday's	JJ	yesterday's
explosion	NN	explosion
at	IN	at
the	DT	the
Ali	NP	Ali
Arab	NP	Arab
Hospital	NP	Hospital
in	IN	in
Gaza	NP	Gaza
we	PP	we
mourn	VVP	mourn
this	DT	this
tragic	JJ	tragic
tragic	JJ	tragic
loss	NN	loss
of	IN	of
life	NN	life
on	IN	on
the	DT	the
humanitarian	JJ	humanitarian
front	NN	front
we	PP	we
are	VBP	be
working	VVG	work
with	IN	with
Israel	NP	Israel
its	PP$	its
neighbors	NNS	neighbor
the	DT	the
United	NP	United
Nations	NPS	Nations
and	CC	and
other	JJ	other
partners	NNS	partner
to	TO	to
address	VV	address
the	DT	the
humanitarian	JJ	humanitarian
crisis	NN	crisis
in	IN	in
Gaza	NP	Gaza
it	PP	it
is	VBZ	be
critical	JJ	critical
that	IN/that	that
food	NN	food
medicine	NN	medicine
water	NN	water
and	CC	and
fuel	NN	fuel
begin	VVP	begin
flowing	VVG	flow
into	IN	into
Gaza	NP	Gaza
as	RB	as
soon	RB	soon
as	IN	as
possible	JJ	possible
families	NNS	family
the	DT	the
elderly	JJ	elderly
and	CC	and
children	NNS	child
are	VBP	be
in	IN	in
our	PP$	our
need	NN	need
let's	NNS	let's
be	VB	be
clear	JJ	clear
hamas's	NNS	hamas's
own	VVP	own
actions	NNS	action
have	VHP	have
brought	VVN	bring
this	DT	this
on	IN	on
this	DT	this
severe	JJ	severe
humanitarian	JJ	humanitarian
crisis	NN	crisis
in	IN	in
Gaza	NP	Gaza
and	CC	and
Hamas	NP	Hamas
has	VHZ	have
caused	VVN	cause
so	RB	so
much	RB	much
needless	JJ	needless
suffering	VVG	suffer
death	NN	death
and	CC	and
destruction	NN	destruction
every	DT	every
member	NN	member
State	NN	state
Should	MD	should
condemn	VV	condemn
hamas's	NNS	hamas's
terrorism	NN	terrorism
and	CC	and
cruelty	NN	cruelty
and	CC	and
every	DT	every
member	NN	member
State	NN	state
should	MD	should
call	VV	call
on	IN	on
Hamas	NN	Hamas
to	TO	to
cease	VV	cease
its	PP$	its
endless	JJ	endless
barrage	NN	barrage
of	IN	of
rockets	NNS	rocket
against	IN	against
Israel	NP	Israel
this	DT	this
is	VBZ	be
not	RB	not
complicated	VVN	complicate
it's	NNS	it's
not	RB	not
controversial	JJ	controversial
this	DT	this
is	VBZ	be
the	DT	the
bare	JJ	bare
minimum	JJ	minimum
colleagues	NNS	colleague
at	IN	at
this	DT	this
difficult	JJ	difficult
moment	NN	moment
let	VVD	let
us	PP	us
all	DT	all
call	NN	call
for	IN	for
the	DT	the
protection	NN	protection
of	IN	of
civilians	NNS	civilian
and	CC	and
unequivocally	RB	unequivocally
condemn	VV	condemn
Hamas	NP	Hamas
let	VV	let
us	PP	us
all	DT	all
affirm	VVP	affirm
Israel's	NP	Israel's
right	NN	right
of	IN	of
self-defense	NN	self-defense
and	CC	and
support	VV	support
the	DT	the
Urgent	JJ	urgent
diplomatic	JJ	diplomatic
efforts	NNS	effort
underway	JJ	underway
let	VVP	let
us	PP	us
stand	VVP	stand
with	IN	with
the	DT	the
UN	NP	UN
and	CC	and
other	JJ	other
partners	NNS	partner
as	IN	as
they	PP	they
work	VVP	work
to	TO	to
alleviate	VV	alleviate
the	DT	the
humanitarian	JJ	humanitarian
crisis	NN	crisis
facing	VVG	face
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
and	CC	and
let	VV	let
us	PP	us
all	DT	all
support	VVP	support
equal	JJ	equal
measures	NNS	measure
of	IN	of
justice	NN	justice
and	CC	and
freedom	NN	freedom
for	IN	for
Israelis	NPS	Israelis
and	CC	and
Palestinians	NPS	Palestinians
alike	RB	alike
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
and	CC	and
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
Malta	NP	Malta
thank	VVP	thank
you	PP	you
president	NN	president
Malta	NP	Malta
voted	VVD	vote
in	IN	in
favor	NN	favor
of	IN	of
the	DT	the
draft	NN	draft
resolution	NN	resolution
tabled	VVN	table
by	IN	by
Brazil	NP	Brazil
Malta	NP	Malta
has	VHZ	have
also	RB	also
abstained	VVN	abstain
on	IN	on
the	DT	the
two	CD	two
amendments	NNS	amendment
proposed	VVN	propose
by	IN	by
the	DT	the
Russian	NP	Russian
Federation	NP	Federation
although	IN	although
we	PP	we
have	VHP	have
no	DT	no
issue	NN	issue
with	IN	with
the	DT	the
substance	NN	substance
we	PP	we
saw	VVD	see
no	DT	no
reason	NN	reason
to	TO	to
alter	VV	alter
a	DT	a
well-crafted	JJ	well-crafted
resolution	NN	resolution
that	WDT	that
rests	VVZ	rest
on	IN	on
a	DT	a
delicate	JJ	delicate
balance	NN	balance
and	CC	and
that	IN/that	that
sought	VVN	seek
Council	NP	Council
Unity	NP	Unity
on	IN	on
this	DT	this
critical	JJ	critical
matter	NN	matter
we	PP	we
deeply	RB	deeply
regret	VVP	regret
that	IN/that	that
the	DT	the
I'm	NP	I'm
sorry	JJ	sorry
I	PP	I
am	VBP	be
yes	RB	yes
I'm	NN	I'm
sorry	RB	sorry
we	PP	we
deeply	RB	deeply
regret	VVP	regret
that	IN/that	that
the	DT	the
draft	NN	draft
resolution	NN	resolution
was	VBD	be
not	RB	not
adopted	VVN	adopt
and	CC	and
remain	VV	remain
Gravely	NP	Gravely
concerned	VVN	concern
at	IN	at
the	DT	the
highly	RB	highly
volatile	JJ	volatile
situation	NN	situation
in	IN	in
Israel	NP	Israel
and	CC	and
Gaza	NP	Gaza
excuse	VV	excuse
me	PP	me
not	RB	not
withstanding	VVG	withstand
this	DT	this
decision	NN	decision
the	DT	the
council	NN	council
must	MD	must
critically	RB	critically
remain	VV	remain
seized	VVN	seize
with	IN	with
the	DT	the
matter	NN	matter
and	CC	and
strive	VVP	strive
to	TO	to
work	VV	work
towards	IN	towards
constructive	JJ	constructive
steps	NNS	step
which	WDT	which
prioritize	VVP	prioritize
the	DT	the
protection	NN	protection
of	IN	of
civilians	NNS	civilian
and	CC	and
prevent	VV	prevent
any	DT	any
potential	JJ	potential
Regional	JJ	regional
configur	NN	configur
conflagration	NN	conflagration
within	IN	within
this	DT	this
context	NN	context
Malta	NP	Malta
unequivocally	RB	unequivocally
condemns	VVZ	condemn
in	IN	in
the	DT	the
strongest	JJS	strong
possible	JJ	possible
terms	NNS	term
the	DT	the
barbaric	JJ	barbaric
terrorist	JJ	terrorist
acts	NNS	act
perpetrated	VVN	perpetrate
by	IN	by
Hamas	NNS	Hamas
on	IN	on
Israeli	JJ	Israeli
soil	NN	soil
and	CC	and
gains	VVZ	gain
the	DT	the
people	NNS	people
of	IN	of
Israel	NP	Israel
Malta	NP	Malta
emphasizes	VVZ	emphasize
that	IN/that	that
Israel	NP	Israel
has	VHZ	have
the	DT	the
right	NN	right
to	TO	to
save	VV	save
the	DT	the
fence	NN	fence
in	IN	in
the	DT	the
face	NN	face
of	IN	of
such	JJ	such
violent	JJ	violent
and	CC	and
indiscriminate	JJ	indiscriminate
attacks	NNS	attack
it	PP	it
has	VHZ	have
the	DT	the
right	NN	right
and	CC	and
obligation	NN	obligation
to	TO	to
protect	VV	protect
its	PP$	its
territory	NN	territory
and	CC	and
its	PP$	its
people	NNS	people
in	IN	in
line	NN	line
with	IN	with
humanitarian	JJ	humanitarian
and	CC	and
international	JJ	international
law	NN	law
and	CC	and
the	DT	the
principles	NNS	principle
of	IN	of
Distinction	NN	distinction
and	CC	and
proportionality	NN	proportionality
we	PP	we
also	RB	also
reiterate	VVP	reiterate
our	PP$	our
call	NN	call
on	IN	on
Hamas	NP	Hamas
to	TO	to
unconditionally	RB	unconditionally
and	CC	and
safely	RB	safely
release	VV	release
the	DT	the
hostages	NNS	hostage
immediately	IN	immediately
President	NP	President
we	PP	we
deeply	RB	deeply
regret	VVP	regret
that	IN/that	that
casualties	NNS	casualty
of	IN	of
this	DT	this
war	NN	war
have	VHP	have
already	RB	already
included	VVN	include
numerous	JJ	numerous
medical	JJ	medical
humanitarian	JJ	humanitarian
and	CC	and
un	JJ	un
staff	NN	staff
hundreds	NNS	hundred
were	VBD	be
killed	VVN	kill
in	IN	in
yesterday's	NNS	yesterday's
horrific	JJ	horrific
strike	NN	strike
on	IN	on
the	DT	the
alahi	NP	alahi
Baptist	NP	Baptist
Hospital	NP	Hospital
in	IN	in
Gaza	NP	Gaza
that	WDT	that
was	VBD	be
shelter	NN	shelter
ing	NN	ing
thousands	NNS	thousand
of	IN	of
this	DT	this
place	NN	place
such	JJ	such
actions	NNS	action
are	VBP	be
deplorable	JJ	deplorable
they	PP	they
are	VBP	be
a	DT	a
blunt	JJ	blunt
breach	NN	breach
of	IN	of
international	JJ	international
law	NN	law
which	WDT	which
categorically	RB	categorically
prohibits	VVZ	prohibit
endangering	VVG	endanger
civilians	NNS	civilian
medical	JJ	medical
staff	NN	staff
and	CC	and
humanitarian	JJ	humanitarian
establishments	NNS	establishment
this	DT	this
is	VBZ	be
the	DT	the
inevitable	JJ	inevitable
result	NN	result
of	IN	of
the	DT	the
military	JJ	military
operations	NNS	operation
that	WDT	that
are	VBP	be
being	VBG	be
conducted	VVN	conduct
in	IN	in
Gaza	NP	Gaza
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
densely	RB	densely
populated	VVN	populate
places	NNS	place
on	IN	on
Earth	NN	earth
decisions	NNS	decision
to	TO	to
cut	VV	cut
off	RP	off
electricity	NN	electricity
water	NN	water
supply	NN	supply
and	CC	and
refuse	VV	refuse
supplies	NNS	supply
of	IN	of
Aid	NN	aid
and	CC	and
fuel	NN	fuel
are	VBP	be
also	RB	also
deeply	RB	deeply
concerning	VVG	concern
and	CC	and
are	VBP	be
leading	VVG	lead
to	TO	to
catastrophic	JJ	catastrophic
results	NNS	result
the	DT	the
evacuation	NN	evacuation
order	NN	order
which	WDT	which
displaced	VVD	displace
over	IN	over
a	DT	a
million	CD	million
people	NNS	people
to	TO	to
South	NP	South
Gaza	NP	Gaza
has	VHZ	have
had	VHN	have
serious	JJ	serious
humanitarian	JJ	humanitarian
consequences	NNS	consequence
such	JJ	such
decisions	NNS	decision
are	VBP	be
in	RB	in
consistent	JJ	consistent
with	IN	with
International	NP	International
humanitarian	JJ	humanitarian
law	NN	law
and	CC	and
must	MD	must
be	VB	be
rescinded	VVN	rescind
Malta	NP	Malta
also	RB	also
stresses	VVZ	stress
The	DT	the
crucial	JJ	crucial
importance	NN	importance
that	IN/that	that
there	EX	there
be	VB	be
a	DT	a
rapid	JJ	rapid
unhindered	JJ	unhindered
humanitarian	JJ	humanitarian
access	NN	access
to	TO	to
Gaza	NP	Gaza
and	CC	and
urge	NN	urge
is	VBZ	be
the	DT	the
immediate	JJ	immediate
establishment	NN	establishment
of	IN	of
humanitarian	JJ	humanitarian
corridors	NNS	corridor
in	IN	in
this	DT	this
regard	NN	regard
at	IN	at
this	DT	this
juncture	NN	juncture
the	DT	the
importance	NN	importance
of	IN	of
preventing	VVG	prevent
a	DT	a
regional	JJ	regional
spillover	NNS	spillover
is	VBZ	be
critical	JJ	critical
it	PP	it
is	VBZ	be
therefore	RB	therefore
imperative	JJ	imperative
for	IN	for
all	DT	all
parties	NNS	party
to	TO	to
exercise	VV	exercise
maximum	JJ	maximum
restraint	NN	restraint
and	CC	and
fully	RB	fully
comply	VV	comply
with	IN	with
the	DT	the
Norms	NNS	norm
of	IN	of
international	JJ	international
law	NN	law
our	PP$	our
efforts	NNS	effort
moving	VVG	move
forward	RB	forward
must	MD	must
be	VB	be
steadfast	JJ	steadfast
in	IN	in
aligning	VVG	align
with	IN	with
a	DT	a
just	JJ	just
and	CC	and
comprehensive	JJ	comprehensive
resolution	NN	resolution
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
conflict	VVP	conflict
you	PP	you
I	PP	I
thank	VVP	thank
the	DT	the
representative	NN	representative
of	IN	of
Malta	NP	Malta
for	IN	for
their	PP$	their
state	NN	state
statement	NN	statement
and	CC	and
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
China	NP	China
thank	VV	thank
you	PP	you
Mr	NP	Mr
President	NP	President
Mr	NP	Mr
President	NP	President
the	DT	the
night	NN	night
before	IN	before
last	JJ	last
I	PP	I
already	RB	already
gave	VVD	give
a	DT	a
comprehensive	JJ	comprehensive
account	NN	account
of	IN	of
China's	NP	China's
views	NNS	view
on	IN	on
the	DT	the
current	JJ	current
situation	NN	situation
in	IN	in
Palestine	NP	Palestine
and	CC	and
Israel	NP	Israel
in	IN	in
the	DT	the
next	JJ	next
emergency	NN	emergency
meeting	NN	meeting
I	PP	I
shall	MD	shall
elaborate	VV	elaborate
on	IN	on
China's	NP	China's
position	NN	position
I	PP	I
shall	MD	shall
focus	VV	focus
on	IN	on
China's	NP	China's
position	NN	position
on	IN	on
today's	NN	today's
vote	NN	vote
and	CC	and
the	DT	the
fact	NN	fact
that	IN/that	that
the	DT	the
draft	NN	draft
resolution	NN	resolution
failed	VVD	fail
to	TO	to
be	VB	be
adopted	VVN	adopt
and	CC	and
our	PP$	our
reaction	NN	reaction
is	VBZ	be
that	IN/that	that
of	IN	of
shock	NN	shock
and	CC	and
disent	NN	disent
the	DT	the
night	NN	night
before	IN	before
last	JJ	last
the	DT	the
Russian	JJ	Russian
