video_id,video_title,thumbnail_path,transcript,publish_date,description
4rJx-LJJ8-w,"Gazastreifen: WHO beklagt ""entsetzliche Zustände"" in Al-Schifa-Krankenhaus",data/de_tagesschau\Gazastreifen WHO beklagt entsetzliche Zustände in Al-Schifa-Krankenhaus.jpg,,20231113,"Die Weltgesundheitsorganisation WHO hat erneut ""entsetzliche Zustände"" im größten Krankenhaus des von der Terrororganisation Hamas regierten Gazastreifens beklagt. Es befänden sich mehr als 2.000 Menschen in der Al-Schifa-Klinik, darunter vermutlich mehr als 600 Patient:innen und rund 1.500 Vertriebene, schrieb die WHO auf der Plattform X. Sie berief sich dabei auf das der Hamas unterstellte palästinensische Gesundheitsministerium.

Demnach konnten Patient:innen unter anderem keine Dialyse mehr erhalten. Frühgeborene seien ohne Brutkästen in Operationssäle verlegt worden. Nach Angaben des UN-Nothilfebüros OCHA starben dabei zwei Babys und zehn weitere Patient:innen. OCHA bezieht sich dabei auf Angaben des Gesundheitsministeriums der Palästinenserbehörde im Westjordanland. Unabhängig überprüfen lässt sich das nicht.

Schon zuvor hatte die WHO die Lage in dem Klinikkomplex mit rund 700 Betten angeprangert. Wegen der Kämpfe in unmittelbarer Nähe und Treibstoffmangels sei eine medizinische Versorgung kaum noch möglich. 

Mehr Informationen zum Thema:
https://www.tagesschau.de/ausland/asien/nahost-gaza-kliniken-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
5MYWmLvvfJY,Lage im Gazastreifen: Kämpfe rund um das Schifa-Krankenhaus,data/de_tagesschau\Lage im Gazastreifen Kämpfe rund um das Schifa-Krankenhaus.jpg,,20231114,"Die Gefechte im Nahen Osten dauern an. Rund um das überfüllte Schifa-Krankenhaus kommt es zu Kämpfen zwischen israelischen Soldat:innen und Mitgliedern der militant-islamistischen Hamas. In der Klinik gibt es seit drei Tagen keinen Strom und kein Wasser mehr, die Gefechte erschweren die Situation für Patient:innen, medizinisches Personal und dort festsitzende Vertriebene zusätzlich.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
hDVUewsNACM,Gazastreifen: UN-Sicherheitsrat fordert „humanitäre Pausen“,data/de_tagesschau\Gazastreifen UN-Sicherheitsrat fordert „humanitäre Pausen“.jpg,,20231116,"Der UN-Sicherheitsrat hat eine völkerrechtlich bindende Resolution mit der Forderung nach tagelangen Feuerpausen im Gazastreifen angenommen. Israel erklärte, längere Feuerpausen werde es nicht vor Freilassung der Geiseln geben.

Mehr Informationen zu diesem Thema: 
https://www.tagesschau.de/ausland/amerika/un-sicherheitsrat-nahost-106.html 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
grycXqsZHkE,Israelische Armee: Tunneleinstieg auf Klinikgelände gefunden,data/de_tagesschau\Israelische Armee Tunneleinstieg auf Klinikgelände gefunden.jpg,,20231117,"Israels Armee hat eigenen Angaben zufolge einen Tunneleinstieg der islamistischen Hamas auf dem Gelände der größten Klinik des Gazastreifens freigelegt. Das Militär veröffentlichte am Donnerstagabend ein Video, das den Schacht zwischen Gebäuden des Al-Schifa-Krankenhauses zeigen soll.

Ein Armeesprecher erklärte, Soldaten hätten „den Eingang zu einem Tunnel im Al-Schifa-Krankenhaus entdeckt und Pioniere sind derzeit dabei, die Infrastruktur vor Ort auszugraben“. Die Soldaten würden „Gebäude für Gebäude“ jede Etage durchsuchen.

Mehr zum Thema:
https://www.tagesschau.de/ausland/asien/tunnel-al-schifa-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
Z12gYhJNyhg,Kampf gegen Hamas im Gazastreifen: Israelische Armee rückt weiter in den Süden vor,data/de_tagesschau\Kampf gegen Hamas im Gazastreifen Israelische Armee rückt weiter in den Süden vor.jpg,,20231118,"Im Kampf gegen die Terrormiliz Hamas rückt die israelische Armee offenbar weiter in den Süden des Gazastreifens vor. Bei einem Angriff auf die Stadt Chan Yunis sollen 26 Menschen getötet worden sein, meldet eine palästinensische Nachrichtenagentur. Unabhängig überprüfen lassen sich die Angaben nicht. Die israelische Armee rief die Menschen erneut dazu auf, Chan Yunis zu verlassen. 

Unterdessen sollen hunderte Menschen das Al-Schifa-Krankenhaus verlassen haben. Das israelische Militär wies Behauptungen zurück, die Evakuierung angeordnet zu haben.

Aktuelle Entwicklungen und weitere Informationen findet ihr auch in unsrem Liveblog: https://www.tagesschau.de/newsticker/liveblog-israel-samstag-112.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
PAss6WNEUA4,WHO will Patient:innen aus der „Todeszone“ holen,data/de_tagesschau\WHO will Patientinnen aus der „Todeszone“ holen.jpg,,20231119,"Eine Stunde lang haben Mitarbeitende der Weltgesundheitsorganisation (WHO) am Samstag  das umkämpfte Al-Schifa-Krankenhaus in Gaza besucht. Als „Todeszone“ beschrieben sie die größte Klinik im Gazastreifen danach. Die Lage sei „verzweifelt“. Laut WHO befanden sich noch 291 Patient:innen und 25 medizinische Mitarbeiter:innen in der Klinik.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
ofU-I2IRAJ0,Bemühungen um Freilassung der Geiseln,data/de_tagesschau\Bemühungen um Freilassung der Geiseln.jpg,,20231121,"Bei den laufenden Gesprächen zwischen der terroristischen Palästinensergruppe Hamas und Israel geht es nach palästinensischen Angaben um eine vorübergehende Waffenruhe, Hilfslieferungen in den Gazastreifen und den Austausch von Geiseln und Gefangenen. Das erwartete Abkommen werde auch „die Freilassung israelischer Frauen und Kinder als Geiseln im Austausch für die Freilassung palästinensischer Kinder und Frauen in den Gefängnissen der Besatzer“ umfassen, sagt der Hamas-Funktionär Issat al-Rischk dem arabischen Fernsehsender Al-Dschasira. Die Details des Waffenstillstands sollen von Katar bekannt gegeben werden.

Mehr Infos unter: https://www.tagesschau.de/newsticker/liveblog-israel-dienstag-112.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
5MaGoQgDeck,Geisel-Deal zwischen der Hamas und Isreal,data/de_tagesschau\Geisel-Deal zwischen der Hamas und Isreal.jpg,,20231122,"Regierungen weltweit haben das zwischen Israel und der Terrormiliz Hamas vereinbarte Abkommen zur Freilassung von Geiseln und einer Feuerpause begrüßt. Die USA pochten nun auf dessen Einhaltung. „Es ist wichtig, dass alle Aspekte dieses Abkommens vollständig umgesetzt werden“, teilte US-Präsident Joe Biden mit.

Der israelische Regierungschef Benjamin Netanyahu habe sich dazu verpflichtet, eine „verlängerte Pause“ zu unterstützen, damit sichergestellt sei, dass nicht nur sämtliche Geiseln freigelassen werden könnten, sondern auch humanitäre Hilfe zu Palästinenser:innen im Gazastreifen gelange. Er hoffe zudem, dass durch den Deal einige US-Bürger:innen freikämen, die von der Hamas in den Gazastreifen verschleppt worden seien, so Biden.

ARD-Korrespondent Kilian Neuwert berichtet aus Tel Aviv. Wann genau der Austausch von aus Israel entführten Geiseln und palästinensischen Gefangenen in Israel stattfinden soll, sei unklar. Man gehe davon aus, dass am Donnerstag (23.11.) um 6 Uhr (Ortszeit) die Waffenruhe starte und dass dann der Austausch beginnen könnte. 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
Rjo0cci96e4,Geisel-Abkommen zwischen Israel und der Hamas | tagesschau24 extra,data/de_tagesschau\Geisel-Abkommen zwischen Israel und der Hamas  tagesschau24 extra.jpg,,20231122,"Israel und die militant-islamistische Hamas haben sich auf einen Austausch israelischer Geiseln gegen palästinensische Häftlinge geeinigt. Die Vereinbarung sieht eine Freilassung von zunächst 50 Geiseln innerhalb einer zunächst viertägigen Feuerpause vor, die am Donnerstagmorgen (22.11.) starten soll. Bei den Geiseln die freigelassen werden, soll es sich vor allem um Frauen und Kinder handeln, sowohl mit israelischer als auch mit anderer Staatsangehörigkeit. Im Tausch lässt die israelische Regierung unter anderem inhaftierte Palästinenser:innen frei.

Mehr Infos: https://www.tagesschau.de/ausland/asien/israel-hamas-geiseldeal-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
sBwQr1n9XK8,Lage in Nahost: Feuerpause und Geiselfreilassung soll Freitagmorgen stattfinden,data/de_tagesschau\Lage in Nahost Feuerpause und Geiselfreilassung soll Freitagmorgen stattfinden.jpg,,20231123,"Die zwischen Israel und der militant-islamistischen Hamas vereinbarte Feuerpause soll Angaben aus Katar zufolge am Freitagmorgen Ortszeit in Kraft treten. Das teilte das Außenministerium in Doha mit. Am Nachmittag werde die Terrormiliz die ersten Geiseln freilassen, hieß es weiter. Auch die Hamas selbst bestätigte den Beginn der Waffenruhe ab 7.00 Uhr.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
O4ZzF5T0o1U,Krieg in Nahost: Feuerpause in Kraft getreten,data/de_tagesschau\Krieg in Nahost Feuerpause in Kraft getreten.jpg,,20231124,"Knapp sieben Wochen nach Beginn des Krieges in Nahost hat um 6 Uhr unserer Zeit eine viertägige Feuerpause begonnen. Minuten später warnte Israels Militär mit Sirenen vor möglichen Raketenangriffen der Terrormiliz Hamas. Während der Feuerpause will die Hamas verschleppte Geiseln freilassen. Israel entlässt dafür palästinensische Häftlinge. 

Mit der Waffenruhe soll es auch mehr Hilfslieferungen für die notleidende Zivilbevölkerung im Gazastreifen geben. Inzwischen sind dort mehr als 1,7 Millionen Menschen, also rund drei Viertel der Bevölkerung, UN-Angaben zufolge Binnenflüchtlinge. Das UN-Palästinenserhilfswerk UNRWA will die Kampfpause nutzen, um dringend benötigte Hilfsgüter zu verteilen.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
OGubIb0PD5Q,Israelische Geiseln an Rotes Kreuz übergeben,data/de_tagesschau\Israelische Geiseln an Rotes Kreuz übergeben.jpg,,20231124,"Laut Medienberichten ist eine erste Gruppe von der Terrororganisation Hamas verschleppter israelischer Geiseln im Gazastreifen dem Roten Kreuz übergeben worden. 13 Frauen und Kinder seien in Obhut der Hilfsorganisation, berichteten israelische Medien übereinstimmend. 

Die Übergabe sei in einem Krankenhaus in Chan Junis im Süden des Gazastreifens erfolgt. Die Geiseln seien nun unterwegs zum Rafah-Grenzübergang nach Ägypten. Danach sollten sie der israelischen Armee übergeben werden. 

Mehr Infos: https://www.tagesschau.de/ausland/asien/israel-geiseln-116.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
fHKE3tFtfvM,Gazastreifen: Erste Gruppe Geiseln frei – auch 10 Thailänder und ein Philippiner freigelassen,data/de_tagesschau\Gazastreifen Erste Gruppe Geiseln frei – auch 10 Thailänder und ein Philippiner freigelassen.jpg,,20231124,"Update, 24.11.2023: Im Gazastreifen ist eine erste Gruppe israelischer Geiseln freigekommen. 13 Frauen und Kinder wurden an das Rote Kreuz übergeben. Zudem wurden mehrere verschleppte Thailänder und ein Philippiner freigelassen.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
K3rnXKZUKjo,Israel: Weitere Hamas-Geiseln sollen heute freikommen,data/de_tagesschau\Israel Weitere Hamas-Geiseln sollen heute freikommen.jpg,,20231125,"Am zweiten Tag der Feuerpause in Nahost will die Terrororganisation Hamas nach israelischen Angaben 14 in den Gazastreifen verschleppte Geiseln freilassen. Im Gegenzug werde Israel heute 42 palästinensische Gefangene freilassen, teilten die israelischen Strafvollzugsbehörden mit. Man bereite diesen Schritt nun vor, erklärte die Gefängnis-Behörde.

Nach Beginn der Feuerpause war gestern eine erste Gruppe von 24 Geiseln – 13 Israelis und elf Ausländer:innen – freigekommen, die vor sieben Wochen von der Hamas in den Gazastreifen verschleppt worden waren. Darunter waren vier Doppelstaatler:innen, die auch die deutsche Staatsangehörigkeit haben.

Mehr Infos im Liveblog: https://www.tagesschau.de/newsticker/liveblog-israel-samstag-114.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
ue-HvOXkZXg,Krieg in Nahost: Weitere 17 Geiseln der Hamas zurück in Israel,data/de_tagesschau\Krieg in Nahost Weitere 17 Geiseln der Hamas zurück in Israel.jpg,,20231126,"Nach stundenlangen Verzögerungen hat die Terrororganisation Hamas am Samstagabend eine zweite Gruppe von Geiseln freigelassen. Wie die israelische Armee mitteilte, kehrten die 17 Freigelassenen über Ägypten nach Israel zurück. Nach Angaben der israelischen Regierung handelt es sich um 13 Israelis und vier Thailänder. Sie sollten nach einer ersten medizinischen Untersuchung von der israelischen Armee in Krankenhäuser begleitet werden, wo sie mit ihren Familien zusammengeführt werden sollen, teilte das Militär mit.

Der bewaffnete Arm der Hamas, die Essedin-al-Kassam-Brigaden, hatten die Geiseln nach eigenen Angaben kurz vor Mitternacht an das Internationale Komitee vom Roten Kreuz übergeben. Das Rote Kreuz brachte die Freigelassenen über den Grenzübergang Rafah im Süden des Gazastreifens nach Ägypten. Von dort aus wurden sie nach Israel gebracht.

Unter den freigelassenen Israelis sind auch vier Personen, die neben der israelischen zusätzlich auch die deutsche Staatsangehörigkeit besitzen. Das teilte Bundesaußenministerin Baerbock auf der Plattform X, ehemals Twitter, mit. „Ich denke an sie und an die, die noch in den Händen der Hamas sind. Wir arbeiten mit aller Kraft daran, dass auch sie bald in Freiheit sind“, schrieb Baerbock.

Im Gegenzug kamen noch in der Nacht 39 Palästinenser:innen aus israelischen Gefängnissen frei. Dabei handelt es sich um 33 Minderjährige und sechs Frauen aus zwei Gefängnissen. Das berichtet die palästinensische Nachrichtenagentur WAFA. Auf Fernsehbildern war zu sehen, wie sie in Ost-Jerusalem sowie im Westjordanland willkommen geheißen wurden. 

Weitere Infos: https://www.tagesschau.de/ausland/asien/israel-hamas-geiseln-freilassung-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
KGlUAcpPhGA,Lage in Nahost: Weitere 11 Geiseln von Hamas freigelassen,data/de_tagesschau\Lage in Nahost Weitere 11 Geiseln von Hamas freigelassen.jpg,,20231128,"Zum vierten Mal seit Beginn der Feuerpause am Freitag hat die militant-islamistische Hamas Geiseln freigelassen. Elf weitere der Verschleppten sind laut israelischer Armee nach Israel zurückgekehrt. Die neun Kinder und Jugendlichen sowie zwei Mütter würden nun medizinisch untersucht, bevor sie ihre Familien treffen. Die jüngsten der Kinder sind dreijährige Zwillinge. 

Unter den freigelassenen israelischen Geiseln sind nach Angaben von Außenministerin Annalena Baerbock zwei deutsche Jugendliche. ""Nach 52 Tagen Leid und Verzweiflung kann ihre Mutter sie wieder in die Arme nehmen"", erklärte Baerbock im Onlinedienst X, ehemals Twitter. Sie denke an die Familien, die weiter bangen müssten. ""Wir tun alles dafür, dass auch sie ihre Liebsten wieder in die Arme schließen können.""

Im Gegenzug für die israelischen Geiseln werden 33 palästinensische Häftlinge aus israelischen Gefängnissen freigelassen, erklärte ein Sprecher des katarischen Außenministeriums im Onlinedienst X. Die israelische Gefängnisbehörde bestätigte die Freilassung in der Nacht. Am frühen Morgen traf ein vom Roten Kreuz betriebener Bus mit den Freigelassenen in der Stadt Ramallah im Westjordanland ein, wo sie von einer jubelnden Menge empfangen wurden.

Mehr Informationen zum Thema: https://www.tagesschau.de/ausland/asien/geiseln-israel-114.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
